Id,Tinfilt[s],Cumul_Infiltration[mm]
129,550,123
129,574,127.25
129,599,131.75
129,623,136.25
129,647,140.25
129,675,144.25
129,698,147.75
129,724,151.75
129,750,155.5
129,776,159
129,802,162.5
129,824,166
129,853,169.75
129,875,175
129,929,179.75
129,977,184.75
129,1017,189.75
129,1055,194.75
129,1096,199.25
129,1137,203.75
129,1178,208.5
129,1216,212.75
129,1255,217.5
129,1294,221.75
129,1336,226
129,1372,229.75
129,1406,234
129,1451,237.75
129,1496,241.75
129,1533,245.5
129,1576,249.5
129,1618,253.25
129,1660,257
129,1698,260.5
129,1739,264.25
129,1771,268
129,1801,270.75
129,1862,276
129,1934,281
129,1989,286
129,2085,291
129,2181,295.75
129,2256,300.5
129,2307,305.25
129,2375,309.5
129,2440,313.5
129,2508,317.75
129,2570,321.75
129,2634,325.5
129,2695,329.75
129,2757,333.75
129,2823,337.75
129,2895,341.75
129,2961,345.75
129,3026,349.25
129,3087,352.75
129,3151,356.25
129,3205,360
129,3274,363.5
129,3329,365.75
129,3366,367.75
129,3400,369.5
129,3505,374.25
129,3583,379.5
129,3681,384.25
129,3807,388.75
129,3887,393.5
129,3961,398
129,4070,402.5
129,4123,406.25
129,4197,410.75
129,4304,415
129,4400,419.25
129,4486,423
129,4566,427
129,4645,430.75
129,4696,434.75
129,4776,438.5
129,4843,442
129,4962,445.75
129,5100,449.5
129,5166,452.75
129,5233,456.5
129,5302,459.25
129,5368,462
129,5500,467.25
129,5613,472.5
129,5741,477.25
129,5863,482.25
129,5982,487.25
129,6096,491.75
129,6185,496.5
129,6216,498
129,6224,498.25
129,6304,502.75
129,6411,507.5
129,6510,511.75
130,0,0
130,8,5
130,23,10.25
130,43,15.25
130,60,20.25
130,75,25
130,92,29.75
130,107,34.75
130,120,39.5
130,134,43.75
130,148,48.5
130,162,52.75
130,175,57.25
130,188,61.5
130,203,65.5
130,216,69.25
130,229,73.75
130,244,77.5
130,257,81.75
130,272,85.5
130,282,89.25
130,321,99.5
130,345,104.75
130,367,109.5
130,385,114.25
130,404,119.25
130,424,123.75
130,440,128
130,461,132.5
130,480,137
130,501,141.25
130,518,144.75
130,537,149
130,556,152.75
130,572,156.75
130,591,160.5
130,611,164.5
130,628,168.25
130,645,171.5
130,662,174.75
130,699,182.25
130,719,187.25
130,746,192
130,769,196.5
130,793,201
130,822,205.75
130,839,209.75
130,866,214
130,888,218
130,911,222.25
130,934,226.25
130,959,230.25
130,983,233.75
130,1009,237.75
130,1031,241.5
130,1058,247.5
130,1084,253.5
130,1120,259.5
130,1156,264
130,1191,268.75
130,1220,273.5
130,1251,277.75
130,1277,282
130,1308,286.25
130,1336,291
130,1369,295.5
130,1398,299.5
130,1427,303.5
130,1453,307
130,1480,311
130,1506,315
130,1534,319
130,1565,323
130,1591,326.5
130,1615,330
130,1648,334.75
130,1667,339.25
130,1706,344.25
130,1744,349.25
130,1783,354
130,1817,358.25
130,1856,362.75
130,1889,367.5
130,1929,371.75
130,1957,376
130,1991,380
130,2024,384
130,2055,388
130,2092,391.75
130,2119,395.75
130,2153,399.5
130,2184,403.25
130,2215,407
130,2250,411.5
130,2281,416.25
130,2321,421.25
130,2363,426.5
130,2411,431.5
130,2451,436.25
130,2491,440.75
130,2533,445.25
130,2573,449.75
130,2613,453.75
130,2649,458
130,2689,462.5
130,2732,466.25
130,2764,470
130,2806,474.25
130,2843,478
130,2879,482
130,2916,485.5
130,2954,489.25
130,2984,493
130,3019,497
130,3053,502.5
130,3108,507.25
130,3148,512
130,3195,517
130,3250,521.25
130,3283,525.75
130,3327,530.25
130,3376,534.5
130,3423,538.5
130,3468,542.75
130,3512,546.25
130,3557,550
130,3592,553.75
130,3632,557.5
130,3672,561.5
130,3709,565.25
130,3753,568.75
130,3786,572.25
130,3820,575.75
130,3854,579.25
130,3894,584.5
130,3943,589.25
130,3994,593.75
130,4047,598.25
130,4098,603.25
130,4153,607.5
130,4198,611.75
130,4246,616
130,4299,620.25
130,4350,624.25
130,4392,628
130,4439,632
130,4485,636
130,4529,640
130,4573,643.75
130,4621,647.5
130,4661,651
130,4703,654.75
130,4737,658.5
130,4772,661.75
130,4823,666.5
130,4881,671.5
130,4939,676.25
130,4993,681
130,5046,685.75
130,5101,690
130,5150,694.75
130,5203,699.25
130,5260,703.25
130,5310,707.5
130,5362,711.5
130,5408,715.5
130,5457,719.5
130,5524,723.25
130,5563,727
130,5607,730.5
130,5656,734.25
130,5700,738
130,5735,740.75
130,5780,745.5
130,5847,750.25
130,5914,755.5
131,0,0
131,55,13.25
131,82,17.75
131,121,22.25
131,151,27
131,180,31.5
131,210,36.5
131,238,40.75
131,264,44.75
131,288,48.5
131,311,52.5
131,335,56.25
131,359,60.25
131,383,64
131,405,67.75
131,427,71.25
131,450,74.25
131,477,78.25
131,508,83
131,541,88.25
131,577,93.25
131,610,98
131,647,103
131,680,108
131,717,112.5
131,750,116.75
131,786,121.5
131,819,125.75
131,853,129.75
131,891,134
131,920,138
131,953,142
131,987,145.75
131,1020,149.5
131,1052,153.25
131,1085,157
131,1118,160.75
131,1150,164.5
131,1183,167.75
131,1215,171.25
131,1243,174.5
131,1272,177.75
131,1310,182.75
131,1355,187.75
131,1400,192.75
131,1450,197.25
131,1492,202.25
131,1539,206.5
131,1590,211
131,1648,214.25
131,1682,218.5
131,1719,222.75
131,1762,226.75
131,1805,231
131,1848,235
131,1895,238.75
131,1937,243
131,1982,246.75
131,2019,250.25
131,2057,254
131,2097,257.5
131,2137,261.5
131,2179,265
131,2217,268.5
131,2246,271
131,2298,276.25
131,2361,281
131,2420,286
131,2474,291
131,2532,295.75
131,2590,300.5
131,2651,305
131,2703,309.75
131,2762,314
131,2816,318.5
131,2871,322.75
131,2924,326.75
131,2976,331
131,3028,335.25
131,3084,339.25
131,3132,343.25
131,3184,347
131,3235,350.75
131,3284,354.5
131,3333,358.25
131,3380,361.75
131,3428,365.25
131,3469,368.75
131,3498,371
131,3565,376
131,3634,381
131,3701,386
131,3773,391
131,3846,395.75
131,3910,400.25
131,3975,405.5
131,4040,410
131,4105,414.5
131,4168,418.75
131,4232,422.75
131,4292,426.75
131,4350,430.75
131,4410,434.75
131,4467,438.75
131,4525,442.5
131,4582,446.25
131,4636,450
131,4692,453.75
131,4746,457.5
131,4801,461
131,4855,464.5
131,4903,467.5
131,4931,469.25
131,5008,474.5
131,5085,479.25
131,5162,484
131,5239,488.75
131,5311,494
131,5385,498.75
131,5454,503.25
131,5527,507.75
132,0,0
132,22,4.75
132,43,9.25
132,63,13.75
132,83,18
132,104,22.5
132,127,27
132,147,31
132,166,34.75
132,182,38.5
132,199,42.25
132,220,46.5
132,238,50.25
132,257,54
132,274,57.75
132,309,64
132,340,68.75
132,368,73.25
132,395,78
132,424,82.5
132,456,86.75
132,487,91
132,514,95.25
132,539,99.5
132,573,103.5
132,597,107.5
132,623,111.75
132,670,115.5
132,685,119.25
132,714,123.25
132,745,127.25
132,777,130.75
132,803,134.25
132,837,138.5
132,867,143.75
132,911,148.75
132,960,154
132,1002,159.25
132,1046,164
132,1089,168.25
132,1131,173
132,1175,177.25
132,1219,181.25
132,1258,185.25
132,1299,189.25
132,1343,193.5
132,1385,197.5
132,1429,201
132,1469,204.75
132,1510,208.5
132,1551,212.25
132,1588,216
132,1623,219.25
132,1673,224
132,1730,229
132,1790,233.75
132,1848,239
132,1919,244
132,1968,248.5
132,2030,252.75
132,2083,257.25
132,2143,262
132,2203,266.25
132,2263,270.25
132,2319,274
132,2374,278
132,2432,281.5
132,2488,285.25
132,2543,289.25
132,2602,293
132,2660,296.5
132,2712,300
132,2746,302
132,2826,306.75
132,2904,312
132,2983,316.5
132,3059,321.25
132,3143,325.75
132,3217,331
132,3301,335.5
132,3376,339.75
132,3452,344
132,3529,348
132,3599,352
132,3671,356
132,3744,360
132,3815,363.75
132,3889,367.25
132,3963,371.75
132,4051,375.25
132,4105,378.75
132,4174,382.25
132,4207,383.75
132,4314,388.5
132,4428,393.75
132,4511,398.5
132,4587,402.75
132,4685,406.5
132,4773,410.75
132,4849,415
132,4939,419.25
132,5021,423.25
132,5103,427.25
132,5191,431
132,5286,434.5
132,5354,438.25
132,5433,442.25
132,5512,446.25
132,5606,450
132,5675,453.5
132,5751,457
132,5796,459
132,5929,463.75
132,6032,467.75
132,6119,472.5
132,6221,477.5
132,6325,482
132,6432,486.5
132,6533,490
132,6597,494.25
132,6705,498.5
132,6796,502.5
132,6804,502.75
132,6882,507
132,6997,512.5
132,7005,513
132,7097,516.75
133,0,0
133,18,5.25
133,35,10.5
133,54,15
133,80,20.25
133,93,25.25
133,108,30
133,125,35
133,140,39.5
133,159,43.75
133,181,50.25
133,200,54.5
133,215,58.5
133,231,62.75
133,244,66
133,259,70.25
133,274,74.75
133,291,78.25
133,308,81.75
133,324,86
133,338,88.25
133,351,91.75
133,366,95.25
133,378,97.75
133,407,103.5
133,438,109
133,460,113.75
133,484,118.25
133,501,123
133,523,127.25
133,548,132
133,573,136.25
133,595,140.75
133,620,145
133,644,149
133,666,153
133,694,160.75
133,734,165.25
133,760,169
133,782,172.75
133,803,176.5
133,825,180.5
133,848,184.25
133,868,187.25
133,885,190
133,914,194.75
133,933,199.75
133,966,204.5
133,1002,209.5
133,1032,214.25
133,1063,219
133,1102,223.75
133,1133,228.25
133,1165,233.25
133,1198,237.5
133,1233,242.25
133,1267,246.5
133,1304,250.75
133,1333,254.75
133,1368,258.75
133,1399,262.75
133,1432,266.5
133,1465,270.25
133,1503,274
133,1531,278
133,1570,281.75
133,1600,285.5
133,1631,289
133,1660,292.25
133,1700,297.5
133,1750,302.75
133,1799,308
133,1848,312.5
133,1896,317.5
133,1946,322
133,1992,326.75
133,2048,331
133,2095,335.75
133,2145,340.25
133,2189,344.75
133,2238,349
133,2288,353.5
133,2336,357.25
133,2386,361.25
133,2436,364.75
133,2479,368.5
133,2525,372.5
133,2574,376.25
133,2619,380
133,2664,383.5
133,2705,386.75
133,2734,389
133,2794,394.5
133,2886,399.75
133,2942,404.75
133,3010,409.75
133,3086,414.25
133,3144,419
133,3218,423.5
133,3288,428
133,3356,432.5
133,3425,436.75
133,3511,441.25
133,3552,445.25
133,3622,449.5
133,3678,453.25
133,3745,457
133,3805,460.75
133,3867,464.5
133,3929,468.5
133,3985,472
133,4067,475.75
133,4101,479
133,4160,482.5
133,4191,484.25
133,4298,490
133,4395,495.25
133,4470,500.5
133,4565,505.5
133,4635,510
133,4719,515
133,4811,519.5
133,4888,524.25
133,4969,528.5
133,5048,533.25
133,5129,537.5
133,5206,541.5
133,5280,545.75
133,5353,549.75
133,5438,553.75
133,5507,557.5
133,5577,561.25
133,5647,565
133,5722,568.5
133,5785,572.25
133,5854,576
133,5916,579.5
133,5976,583
133,6011,585
133,6118,590.25
133,6212,595
133,6308,600.5
133,6421,605.5
133,6511,610.75
133,6608,615.25
133,6700,619.75
133,6780,624.5
133,6858,628.75
133,6934,633
133,7061,637.5
133,7123,641.5
133,7218,645.5
133,7289,649.5
134,0,0
134,29,10
134,46,15
134,57,20.25
134,74,25
134,85,29.5
134,97,34.5
134,110,39
134,121,43.5
134,133,47.75
134,141,52
134,154,56.5
134,165,60.25
134,175,64.75
134,185,68.75
134,194,72.5
134,204,76.25
134,214,80
134,223,83.75
134,233,87.25
134,241,90.75
134,250,94.25
134,258,98
134,268,101.75
134,276,105.25
134,282,108.75
134,319,126.25
134,327,131
134,336,135.25
134,346,139.5
134,358,143.75
134,369,147.75
134,380,151.75
134,390,155.75
134,399,160
134,409,164
134,420,168
134,430,171.5
134,440,175.25
134,449,178.75
134,457,182.25
134,467,185.5
134,476,188.5
134,484,192
134,493,193
134,500,197.25
134,506,200
134,543,217
134,551,221.75
134,559,226.5
134,569,231.25
134,580,235.5
134,593,240
134,605,244.25
134,618,248.25
134,629,252.25
134,641,255.75
134,652,259.75
134,664,263.5
134,675,267.25
134,687,271.25
134,700,275
134,711,278.75
134,723,282.25
134,734,285.75
134,745,289
134,757,292.75
134,765,296.5
134,800,309
134,808,313.5
134,821,318
134,836,322.25
134,851,326.25
134,867,330.25
134,883,334.25
134,898,338.25
134,913,342.25
134,928,346
134,945,349.75
134,960,353
134,975,356.5
134,990,360
134,1005,363.5
134,1020,367.25
134,1035,370.5
134,1050,373.75
134,1065,377
134,1075,379.5
134,1108,387.75
134,1116,392.25
134,1131,396.75
134,1154,401
134,1174,405.25
134,1196,409.5
134,1216,414
134,1237,418.25
134,1260,422.25
134,1280,426.5
134,1303,429.75
134,1322,433.75
134,1343,437.75
134,1363,441.5
134,1383,445
134,1404,448.75
134,1426,452.25
134,1444,456
134,1465,459.5
134,1486,462.75
134,1501,466
134,1535,472.5
134,1545,477
134,1574,481.75
134,1602,486.5
134,1630,491
134,1657,495.25
134,1687,499.5
134,1715,503.5
134,1743,507.5
134,1771,511.25
134,1797,515.25
134,1823,519.75
134,1853,523.75
134,1881,527.25
134,1907,531
134,1931,534.75
134,1957,537.5
134,1983,541
134,2009,544.5
134,2035,547.75
134,2059,551
134,2081,554.25
134,2114,559
134,2129,563.25
134,2166,568
134,2202,572.5
134,2237,576.5
134,2270,580.75
134,2305,585
134,2337,589
134,2370,593
134,2401,597
134,2434,601
134,2466,605
134,2499,608.25
134,2530,612
134,2562,615.5
134,2594,619.25
134,2621,622.5
134,2652,626
134,2682,629.25
134,2711,632
134,2738,635
134,2773,639
134,2797,643.75
134,2843,648.25
134,2882,652.5
134,2924,657.25
134,2966,661.25
134,3004,665.25
134,3043,669.25
134,3081,673.25
134,3120,677.25
134,3162,680.75
134,3200,684
134,3239,687.5
134,3278,691.25
134,3315,695
134,3354,699
134,3394,702.25
134,3427,705.75
134,3464,709.5
134,3500,712.75
134,3532,716.25
134,3567,719.5
134,3598,722.75
134,3633,726.25
134,3665,730.75
134,3714,735
134,3759,739
134,3806,743.25
134,3854,747.5
134,3902,752
134,3952,756.25
134,3998,760
134,4044,764
134,4088,768
134,4132,771.5
134,4175,775.25
134,4217,779
134,4258,782.5
134,4299,786
134,4339,789.5
134,4383,793
134,4423,796.25
134,4462,799.75
134,4502,803
134,4539,806.25
134,4569,809.5
134,4604,812.75
134,4642,817
134,4695,821.5
134,4747,825.75
134,4796,830.25
134,4848,834.25
134,4897,838.25
134,4946,842.25
134,4995,846.25
134,5043,849.75
135,0,0
135,29,5.25
135,41,10
135,52,15
135,61,20
135,71,25.25
135,81,30
135,94,35.25
135,102,40.25
135,113,44.75
135,121,49.5
135,131,54.5
135,140,58.75
135,154,62.75
135,161,67.25
135,169,71.5
135,177,75.5
135,185,79.75
135,192,83.75
135,200,87.5
135,208,91.5
135,216,95.5
135,225,101
135,233,104.75
135,238,108.5
135,278,129
135,290,133.75
135,300,138.25
135,309,143
135,319,147.5
135,327,152
135,336,156.25
135,344,160.5
135,354,164.5
135,364,168.5
135,372,172.5
135,379,176.5
135,387,180.25
135,395,184
135,403,188
135,413,194.75
135,417,201.5
135,455,226.75
135,463,231.5
135,471,236.25
135,480,240.5
135,488,245
135,498,249.25
135,507,253.25
135,515,257.25
135,523,261.5
135,531,265.5
135,539,269.5
135,546,273.25
135,554,277
135,562,281
135,570,284.5
135,580,290.75
135,584,297
135,623,323
135,631,327.5
135,638,332.25
135,646,337
135,656,341.5
135,666,345.75
135,675,350.75
135,683,355.5
135,691,359.5
135,699,363.5
135,707,367.75
135,714,371.5
135,722,375.25
135,730,379
135,738,382.75
135,747,389
135,755,392.75
135,760,396.5
135,798,419.75
135,806,424.75
135,814,429.25
135,822,434
135,831,438.5
135,839,443
135,847,447.5
135,857,451.75
135,864,455.75
135,872,459.75
135,880,463.75
135,888,467.75
135,896,472
135,904,475.5
135,911,478.75
135,919,482.75
135,929,488.75
135,936,492.25
135,941,495.75
135,979,517.75
135,987,522.5
135,995,527.25
135,1003,531.5
135,1011,535.75
135,1020,540.25
135,1028,544.5
135,1036,548.75
135,1047,553
135,1055,557
135,1063,561
135,1071,565
135,1078,568.75
135,1086,572.25
135,1094,576
135,1102,579.75
135,1112,586.25
135,1116,592.75
135,1153,618.75
135,1162,626.25
135,1170,630.75
135,1178,635
135,1188,639.25
135,1197,643.75
135,1205,648
135,1213,652
135,1221,656
135,1229,659.75
135,1236,663.75
135,1244,667.5
135,1254,671
135,1262,675
135,1270,678.5
135,1276,682
135,1315,703.5
135,1323,708
135,1331,712.75
135,1339,717.75
135,1348,722.75
135,1358,727.25
135,1366,731.5
135,1375,735.75
135,1383,740
135,1391,744.25
135,1401,748.25
135,1408,752
135,1416,755.75
135,1424,759.75
135,1432,763
135,1440,767
135,1447,770.75
135,1455,774.5
135,1463,778
135,1467,781.5
135,1505,803
135,1513,807.5
135,1521,812
135,1528,816.5
135,1536,821
135,1544,825.25
135,1554,829.25
135,1563,833.5
135,1571,838
135,1579,842
135,1588,845.5
135,1596,849.25
135,1604,852.5
135,1613,856.25
135,1621,859.75
135,1629,863.25
135,1637,867
135,1645,870.5
135,1649,874
135,1686,895.5
135,1696,903.75
135,1706,908.25
135,1714,912.5
135,1723,916.75
135,1733,921.25
135,1741,925.25
135,1750,929.25
135,1758,933
135,1766,936.75
135,1773,940.5
135,1781,944.5
135,1789,948
135,1797,951.5
135,1805,955.25
135,1813,959
135,1820,962
135,1825,965
135,1863,986
135,1870,991
135,1878,995.5
135,1886,1000
135,1894,1004.5
135,1903,1008.75
135,1913,1012.75
135,1923,1017
135,1932,1021
135,1940,1024.75
135,1948,1028.5
135,1956,1032.25
135,1964,1036
135,1972,1039.5
135,1979,1042.75
135,1987,1046.5
135,1995,1049.5
135,1999,1052.5
135,2036,1072
135,2044,1076.5
135,2052,1081
135,2060,1085.5
135,2068,1089.75
135,2078,1094
135,2087,1098
135,2097,1102
135,2105,1106
135,2114,1109.75
135,2122,1113.5
135,2131,1117.25
135,2139,1120.75
135,2147,1124.5
135,2155,1128.25
135,2164,1131.75
135,2172,1135.25
135,2177,1138.75
135,2215,1158.75
135,2223,1163.25
135,2231,1167.5
135,2239,1172.5
135,2248,1177
135,2260,1181.25
135,2268,1185.5
135,2279,1189.5
135,2288,1193.5
135,2296,1197.75
135,2306,1201.5
135,2315,1205.25
135,2323,1209
135,2333,1212.25
135,2341,1216
135,2350,1220.25
135,2358,1224
135,2366,1227.25
135,2370,1230.5
135,2409,1249
135,2417,1252.75
135,2425,1256.25
135,2433,1259.5
135,2440,1262.75
135,2448,1266.25
135,2456,1269.75
135,2460,1273.25
135,2497,1292.5
135,2505,1297.5
135,2513,1302
135,2524,1306.5
135,2535,1310.75
135,2547,1315.25
135,2557,1319.75
135,2568,1323.75
135,2577,1327.75
135,2587,1331.5
135,2597,1335.25
135,2606,1339
135,2616,1342.5
135,2625,1346.25
135,2633,1349.75
135,2643,1353
135,2651,1356.25
135,2661,1359.5
135,2665,1362.75
135,2702,1379.5
135,2710,1384
135,2720,1388.5
135,2731,1392.75
135,2742,1397
135,2754,1401.25
135,2765,1405.5
135,2777,1409.5
135,2786,1413.5
135,2797,1417.5
135,2807,1421.25
135,2817,1424.75
135,2827,1428.25
135,2836,1432
135,2846,1435.5
135,2856,1439
135,2865,1442.25
135,2875,1445.75
135,2880,1449.25
135,2919,1465.5
135,2927,1470
135,2938,1474.5
135,2952,1479
135,2965,1484
135,2978,1488.25
135,2988,1492.5
135,3001,1496.75
135,3012,1500.75
135,3024,1504.25
135,3033,1508
135,3045,1512.25
135,3056,1515.75
135,3066,1519.5
135,3075,1522.75
135,3085,1526.25
135,3096,1530
135,3106,1533.25
135,3114,1536.75
135,3122,1540.25
135,3159,1554.25
135,3169,1558.75
135,3182,1563
135,3195,1567.25
135,3206,1571.5
135,3220,1575.5
135,3231,1579.5
135,3242,1583.5
135,3256,1587.5
135,3267,1591.25
135,3278,1595
135,3290,1599
135,3301,1602.5
135,3310,1606
135,3322,1609.75
135,3334,1613
135,3345,1616.25
135,3357,1619.5
135,3363,1622.75
135,3401,1636.75
135,3410,1641.25
135,3422,1646
135,3435,1650.25
135,3448,1654.5
135,3463,1658.5
135,3476,1662.5
135,3488,1666.5
135,3501,1670.75
135,3514,1675
135,3527,1679
135,3538,1682.5
135,3550,1686
135,3563,1689.5
135,3573,1693
135,3584,1696.75
135,3596,1700
135,3607,1703.25
135,3618,1706.75
135,3625,1710.25
135,3661,1724.25
135,3669,1729.25
135,3679,1733.75
135,3694,1738.25
135,3709,1742.5
135,3724,1746.75
135,3737,1751.25
135,3752,1755.75
135,3765,1760
135,3780,1763.5
135,3793,1767.5
135,3807,1771
135,3820,1775
135,3831,1778.5
135,3843,1782.25
135,3854,1785.5
135,3867,1789
135,3878,1792.5
135,3890,1796.25
135,3902,1799.75
135,3910,1803.25
135,3947,1817.25
135,3954,1821.75
135,3966,1826.25
135,3981,1831.25
135,3998,1835.5
135,4011,1839.75
135,4026,1844
135,4041,1848
135,4055,1852
135,4069,1856
135,4083,1859.5
135,4096,1863.25
135,4109,1866.75
135,4122,1870.5
135,4136,1873.75
135,4147,1877.25
135,4160,1880.75
135,4172,1884
135,4183,1887.25
135,4192,1890.5
135,4229,1902.5
135,4236,1907.5
135,4253,1912
135,4270,1916.5
135,4287,1921
135,4304,1925.25
135,4319,1929.5
135,4334,1934
135,4351,1937.75
135,4364,1941.75
135,4381,1945.75
135,4395,1949.75
135,4409,1953.5
135,4422,1957.5
135,4437,1961
135,4452,1964.25
135,4464,1967.75
135,4477,1971.25
135,4490,1974.5
135,4504,1978
135,4517,1981.25
135,4525,1984.5
135,4562,1995.75
135,4570,2000.5
135,4588,2004.75
135,4605,2009.25
135,4622,2013.5
135,4639,2017.75
135,4655,2022
135,4672,2026
135,4689,2030
135,4704,2034
135,4721,2037.75
135,4735,2041.5
135,4750,2045.25
135,4765,2048.75
135,4780,2052.5
135,4794,2056
135,4807,2059.5
135,4822,2062.75
135,4835,2066.25
135,4849,2069.25
135,4861,2072.75
135,4871,2076.25
135,4906,2086.25
135,4918,2091
135,4934,2095.25
135,4953,2099.75
135,4970,2104
135,4989,2108.5
135,5007,2112.5
135,5023,2116.25
135,5040,2120.25
135,5056,2124.25
135,5073,2128
135,5088,2131.5
135,5103,2135.25
135,5120,2138.75
135,5135,2142.5
135,5148,2145.75
135,5163,2149.25
135,5178,2152.75
135,5193,2156
135,5203,2159.25
135,5240,2168.75
135,5254,2174
135,5276,2178.5
135,5295,2183
135,5313,2187.5
135,5332,2191.75
135,5352,2196.25
135,5371,2200.5
135,5391,2204.75
135,5408,2208.75
135,5425,2212.25
135,5442,2216.25
135,5459,2220
135,5475,2223.75
135,5490,2227.5
135,5506,2231
135,5525,2234
135,5540,2237.5
135,5553,2241
135,5570,2244.25
135,5586,2247.5
135,5596,2250.75
135,5631,2258.75
135,5646,2263
135,5668,2267.25
135,5687,2271.75
135,5707,2275.75
135,5726,2279.75
135,5745,2284.25
135,5765,2288.25
135,5783,2292
135,5800,2295.75
135,5819,2299.25
135,5836,2302.5
135,5852,2306.25
135,5869,2310
135,5886,2313.5
135,5901,2316.75
135,5917,2320.5
135,5934,2323.5
135,5950,2326.5
135,5965,2330
135,5975,2333.5
135,6010,2341.5
135,6027,2345.75
135,6048,2350
135,6068,2354.25
135,6089,2358.5
135,6109,2363
135,6129,2367
135,6150,2371.25
135,6167,2374
135,6183,2378
135,6201,2381.5
135,6220,2385.25
135,6239,2389
135,6256,2392.5
135,6273,2395.75
135,6290,2399.25
135,6307,2402.5
135,6324,2406
135,6339,2409.25
135,6356,2412.75
135,6369,2416.25
135,6405,2424.25
135,6424,2428.75
135,6446,2433.25
135,6469,2438
135,6491,2442.75
135,6514,2447
135,6534,2451
135,6554,2455.25
135,6575,2459
135,6594,2463
135,6615,2467.25
135,6635,2471
135,6654,2475
135,6674,2478.75
135,6693,2482.25
135,6710,2485.5
135,6728,2489
135,6745,2492.5
135,6764,2496
135,6781,2499.25
135,6794,2502.5
135,6829,2509.25
135,6851,2513.5
135,6874,2518
135,6896,2522
135,6917,2526.5
135,6941,2531.25
135,6964,2535
135,6985,2539
135,7006,2543
135,7028,2546.75
135,7048,2550.25
135,7067,2554.25
135,7089,2557.75
135,7107,2561
135,7126,2564.5
135,7145,2568
135,7164,2571.75
135,7182,2575
135,7199,2578.25
135,7215,2581.5
135,7252,2588.5
135,7273,2593.25
135,7297,2597.5
135,7321,2601.75
135,7344,2606.5
135,7368,2610.75
135,7392,2614.75
135,7414,2618.5
135,7438,2622.25
135,7458,2626.5
135,7481,2630
135,7503,2633.75
135,7524,2637.25
135,7544,2640.75
135,7563,2644.5
135,7583,2647.75
135,7602,2651.25
135,7620,2654.75
135,7639,2658
135,7659,2661.5
135,7676,2664.75
135,7691,2668
135,7724,2675
135,7732,2679.5
135,7754,2683.75
135,7780,2688
135,7805,2692
135,7827,2695.75
135,7851,2700.25
135,7875,2704
135,7897,2707.75
135,7920,2711.75
135,7940,2715.75
135,7963,2720
135,7983,2723.75
135,8005,2727.25
135,8026,2730.75
135,8044,2734.25
135,8064,2737.75
135,8085,2741
135,8103,2744.5
135,8122,2748
135,8140,2751.25
135,8156,2754.5
135,8193,2761
135,8218,2765.5
135,8244,2770
135,8272,2774.5
135,8296,2778.75
135,8320,2783
135,8346,2787.5
135,8370,2791.5
135,8394,2795.25
135,8419,2799.25
135,8441,2803.25
135,8463,2807
135,8485,2810.5
135,8506,2814
135,8528,2817.5
135,8549,2820.75
135,8569,2824.25
135,8590,2827.75
135,8610,2830.75
135,8629,2834
135,8644,2837.25
