id,Year,Month,Day,Hour,Minute,Second,Z=100,Z=300,Z=500,Z=670,Z=1000
388,2016,6,6,16,15,0,0.378,0.414,0.476,0.515,0.534
389,2016,6,6,16,30,0,0.379,0.414,0.476,0.515,0.535
390,2016,6,6,16,45,0,0.378,0.4138,0.476,0.515,0.534
391,2016,6,6,17,0,0,0.378,0.4138,0.476,0.515,0.534
392,2016,6,6,17,15,0,0.379,0.414,0.476,0.515,0.534
393,2016,6,6,17,30,0,0.378,0.4138,0.476,0.515,0.534
394,2016,6,6,17,45,0,0.379,0.4141,0.476,0.515,0.534
395,2016,6,6,18,0,0,0.378,0.414,0.476,0.515,0.534
396,2016,6,6,18,15,0,0.378,0.4141,0.477,0.515,0.534
397,2016,6,6,18,30,0,0.378,0.4141,0.476,0.515,0.534
398,2016,6,6,18,45,0,0.378,0.414,0.476,0.515,0.534
399,2016,6,6,19,0,0,0.378,0.414,0.476,0.515,0.534
400,2016,6,6,19,15,0,0.378,0.4138,0.476,0.515,0.534
401,2016,6,6,19,30,0,0.378,0.414,0.476,0.515,0.534
402,2016,6,6,19,45,0,0.378,0.4141,0.476,0.515,0.534
403,2016,6,6,20,0,0,0.378,0.414,0.477,0.515,0.534
404,2016,6,6,20,15,0,0.378,0.414,0.476,0.515,0.534
405,2016,6,6,20,30,0,0.378,0.414,0.476,0.515,0.534
406,2016,6,6,20,45,0,0.378,0.414,0.476,0.515,0.534
407,2016,6,6,21,0,0,0.378,0.4141,0.476,0.515,0.534
408,2016,6,6,21,15,0,0.378,0.4141,0.476,0.515,0.535
409,2016,6,6,21,30,0,0.378,0.4141,0.476,0.515,0.534
410,2016,6,6,21,45,0,0.378,0.4141,0.476,0.515,0.534
411,2016,6,6,22,0,0,0.378,0.4141,0.476,0.515,0.534
412,2016,6,6,22,15,0,0.378,0.4141,0.476,0.515,0.534
413,2016,6,6,22,30,0,0.378,0.4141,0.476,0.515,0.534
414,2016,6,6,22,45,0,0.378,0.414,0.476,0.515,0.534
415,2016,6,6,23,0,0,0.378,0.4144,0.477,0.515,0.534
416,2016,6,6,23,15,0,0.378,0.4141,0.477,0.515,0.534
417,2016,6,6,23,30,0,0.378,0.414,0.477,0.515,0.534
418,2016,6,6,23,45,0,0.378,0.4141,0.476,0.515,0.534
419,2016,6,7,0,0,0,0.378,0.4143,0.476,0.515,0.534
420,2016,6,7,0,15,0,0.378,0.4143,0.476,0.515,0.534
421,2016,6,7,0,30,0,0.378,0.4144,0.477,0.515,0.534
422,2016,6,7,0,45,0,0.378,0.4145,0.477,0.515,0.534
423,2016,6,7,1,0,0,0.378,0.4143,0.477,0.515,0.534
424,2016,6,7,1,15,0,0.378,0.4144,0.477,0.515,0.534
425,2016,6,7,1,30,0,0.378,0.4143,0.477,0.515,0.534
426,2016,6,7,1,45,0,0.378,0.4144,0.477,0.515,0.534
427,2016,6,7,2,0,0,0.378,0.4144,0.477,0.515,0.534
428,2016,6,7,2,15,0,0.378,0.4144,0.477,0.515,0.534
429,2016,6,7,2,30,0,0.378,0.4143,0.477,0.515,0.534
430,2016,6,7,2,45,0,0.378,0.4143,0.477,0.515,0.534
431,2016,6,7,3,0,0,0.378,0.414,0.476,0.515,0.534
432,2016,6,7,3,15,0,0.378,0.4141,0.476,0.515,0.534
433,2016,6,7,3,30,0,0.378,0.4143,0.476,0.515,0.534
434,2016,6,7,3,45,0,0.378,0.4144,0.477,0.515,0.534
435,2016,6,7,4,0,0,0.378,0.4144,0.477,0.515,0.534
436,2016,6,7,4,15,0,0.378,0.4144,0.477,0.515,0.534
437,2016,6,7,4,30,0,0.378,0.4145,0.477,0.515,0.534
438,2016,6,7,4,45,0,0.378,0.4145,0.477,0.515,0.534
439,2016,6,7,5,0,0,0.378,0.4147,0.477,0.515,0.534
440,2016,6,7,5,15,0,0.378,0.4147,0.477,0.515,0.534
441,2016,6,7,5,30,0,0.378,0.4145,0.477,0.515,0.534
442,2016,6,7,5,45,0,0.378,0.4144,0.477,0.515,0.534
443,2016,6,7,6,0,0,0.378,0.4144,0.477,0.515,0.534
444,2016,6,7,6,15,0,0.378,0.4144,0.477,0.515,0.534
445,2016,6,7,6,30,0,0.378,0.4145,0.477,0.515,0.534
446,2016,6,7,6,45,0,0.378,0.4144,0.477,0.515,0.534
447,2016,6,7,7,0,0,0.378,0.4145,0.477,0.515,0.534
448,2016,6,7,7,15,0,0.378,0.4147,0.477,0.515,0.534
449,2016,6,7,7,30,0,0.378,0.4144,0.477,0.515,0.534
450,2016,6,7,7,45,0,0.378,0.4144,0.476,0.515,0.534
451,2016,6,7,8,0,0,0.378,0.4147,0.477,0.515,0.534
452,2016,6,7,8,15,0,0.378,0.4145,0.477,0.515,0.534
453,2016,6,7,8,30,0,0.378,0.4148,0.477,0.515,0.534
454,2016,6,7,8,45,0,0.378,0.4148,0.477,0.515,0.534
455,2016,6,7,9,0,0,0.378,0.4148,0.477,0.515,0.534
456,2016,6,7,9,15,0,0.378,0.4147,0.477,0.515,0.534
457,2016,6,7,9,30,0,0.378,0.4145,0.477,0.515,0.534
458,2016,6,7,9,45,0,0.378,0.4147,0.476,0.515,0.534
459,2016,6,7,10,0,0,0.378,0.4143,0.476,0.515,0.534
460,2016,6,7,10,15,0,0.378,0.4141,0.476,0.515,0.534
461,2016,6,7,10,30,0,0.378,0.4141,0.476,0.515,0.534
462,2016,6,7,10,45,0,0.378,0.4143,0.476,0.515,0.534
463,2016,6,7,11,0,0,0.378,0.4144,0.476,0.515,0.534
464,2016,6,7,11,15,0,0.378,0.4145,0.476,0.515,0.534
465,2016,6,7,11,30,0,0.378,0.4145,0.476,0.515,0.534
466,2016,6,7,11,45,0,0.378,0.4144,0.476,0.515,0.534
467,2016,6,7,12,0,0,0.378,0.4143,0.476,0.515,0.534
468,2016,6,7,12,15,0,0.378,0.4144,0.476,0.515,0.534
469,2016,6,7,12,30,0,0.378,0.4144,0.476,0.515,0.534
470,2016,6,7,12,45,0,0.378,0.4145,0.476,0.515,0.534
471,2016,6,7,13,0,0,0.378,0.4141,0.476,0.515,0.534
472,2016,6,7,13,15,0,0.378,0.4141,0.476,0.515,0.534
473,2016,6,7,13,30,0,0.378,0.4141,0.476,0.515,0.534
474,2016,6,7,13,45,0,0.378,0.414,0.476,0.515,0.534
475,2016,6,7,14,0,0,0.378,0.4138,0.476,0.515,0.534
476,2016,6,7,14,15,0,0.378,0.414,0.476,0.515,0.534
477,2016,6,7,14,30,0,0.378,0.414,0.476,0.515,0.534
478,2016,6,7,14,45,0,0.378,0.414,0.476,0.515,0.534
479,2016,6,7,15,0,0,0.378,0.414,0.476,0.515,0.534
480,2016,6,7,15,15,0,0.378,0.414,0.476,0.515,0.534
481,2016,6,7,15,30,0,0.378,0.414,0.476,0.515,0.534
482,2016,6,7,15,45,0,0.378,0.4141,0.476,0.515,0.534
483,2016,6,7,16,0,0,0.378,0.414,0.476,0.515,0.534
484,2016,6,7,16,15,0,0.378,0.414,0.476,0.515,0.534
485,2016,6,7,16,30,0,0.378,0.414,0.476,0.515,0.534
486,2016,6,7,16,45,0,0.378,0.4138,0.476,0.515,0.534
487,2016,6,7,17,0,0,0.378,0.4138,0.476,0.515,0.534
488,2016,6,7,17,15,0,0.378,0.4138,0.476,0.515,0.534
489,2016,6,7,17,30,0,0.378,0.414,0.476,0.515,0.534
490,2016,6,7,17,45,0,0.378,0.4141,0.476,0.515,0.534
491,2016,6,7,18,0,0,0.378,0.4137,0.476,0.515,0.534
492,2016,6,7,18,15,0,0.378,0.414,0.476,0.515,0.534
493,2016,6,7,18,30,0,0.378,0.4138,0.476,0.515,0.534
494,2016,6,7,18,45,0,0.378,0.4138,0.476,0.515,0.534
495,2016,6,7,19,0,0,0.378,0.4138,0.476,0.515,0.534
496,2016,6,7,19,15,0,0.378,0.414,0.476,0.515,0.534
497,2016,6,7,19,30,0,0.378,0.4138,0.476,0.515,0.534
498,2016,6,7,19,45,0,0.378,0.4138,0.476,0.515,0.534
499,2016,6,7,20,0,0,0.378,0.414,0.476,0.515,0.534
500,2016,6,7,20,15,0,0.378,0.4138,0.476,0.515,0.534
501,2016,6,7,20,30,0,0.378,0.4138,0.476,0.515,0.534
502,2016,6,7,20,45,0,0.378,0.4138,0.476,0.515,0.534
503,2016,6,7,21,0,0,0.378,0.4138,0.476,0.515,0.534
504,2016,6,7,21,15,0,0.378,0.4138,0.476,0.515,0.534
505,2016,6,7,21,30,0,0.378,0.4138,0.476,0.515,0.534
506,2016,6,7,21,45,0,0.378,0.414,0.476,0.515,0.534
507,2016,6,7,22,0,0,0.378,0.414,0.476,0.515,0.534
508,2016,6,7,22,15,0,0.378,0.4138,0.476,0.515,0.534
509,2016,6,7,22,30,0,0.378,0.4138,0.476,0.515,0.534
510,2016,6,7,22,45,0,0.378,0.4138,0.476,0.515,0.534
511,2016,6,7,23,0,0,0.378,0.4138,0.476,0.515,0.534
512,2016,6,7,23,15,0,0.378,0.4137,0.476,0.515,0.534
513,2016,6,7,23,30,0,0.378,0.4137,0.476,0.515,0.534
514,2016,6,7,23,45,0,0.378,0.4135,0.476,0.515,0.534
515,2016,6,8,0,0,0,0.378,0.414,0.476,0.515,0.534
516,2016,6,8,0,15,0,0.378,0.4138,0.476,0.515,0.534
517,2016,6,8,0,30,0,0.378,0.4138,0.476,0.515,0.534
518,2016,6,8,0,45,0,0.378,0.4137,0.476,0.515,0.534
519,2016,6,8,1,0,0,0.378,0.4138,0.476,0.515,0.534
520,2016,6,8,1,15,0,0.378,0.4138,0.476,0.515,0.534
521,2016,6,8,1,30,0,0.378,0.4138,0.476,0.515,0.534
522,2016,6,8,1,45,0,0.378,0.4138,0.476,0.515,0.534
523,2016,6,8,2,0,0,0.378,0.414,0.476,0.515,0.534
524,2016,6,8,2,15,0,0.378,0.414,0.476,0.515,0.534
525,2016,6,8,2,30,0,0.378,0.4141,0.476,0.515,0.534
526,2016,6,8,2,45,0,0.378,0.4138,0.476,0.515,0.534
527,2016,6,8,3,0,0,0.378,0.4138,0.476,0.515,0.534
528,2016,6,8,3,15,0,0.378,0.4137,0.476,0.515,0.534
529,2016,6,8,3,30,0,0.378,0.4138,0.476,0.515,0.534
530,2016,6,8,3,45,0,0.378,0.414,0.476,0.515,0.534
531,2016,6,8,4,0,0,0.378,0.4143,0.476,0.515,0.534
532,2016,6,8,4,15,0,0.378,0.414,0.476,0.515,0.534
533,2016,6,8,4,30,0,0.378,0.414,0.476,0.515,0.534
534,2016,6,8,4,45,0,0.378,0.4138,0.477,0.515,0.534
535,2016,6,8,5,0,0,0.378,0.414,0.476,0.515,0.534
536,2016,6,8,5,15,0,0.378,0.414,0.477,0.515,0.534
537,2016,6,8,5,30,0,0.378,0.4141,0.476,0.515,0.534
538,2016,6,8,5,45,0,0.378,0.414,0.476,0.515,0.534
539,2016,6,8,6,0,0,0.378,0.414,0.476,0.515,0.534
540,2016,6,8,6,15,0,0.378,0.414,0.476,0.515,0.534
541,2016,6,8,6,30,0,0.378,0.4138,0.476,0.515,0.534
542,2016,6,8,6,45,0,0.378,0.414,0.476,0.515,0.534
543,2016,6,8,7,0,0,0.378,0.414,0.476,0.515,0.534
544,2016,6,8,7,15,0,0.378,0.414,0.476,0.515,0.534
545,2016,6,8,7,30,0,0.378,0.414,0.476,0.515,0.534
546,2016,6,8,7,45,0,0.378,0.4141,0.476,0.515,0.534
547,2016,6,8,8,0,0,0.378,0.4145,0.476,0.515,0.534
548,2016,6,8,8,15,0,0.378,0.414,0.476,0.515,0.534
549,2016,6,8,8,30,0,0.378,0.414,0.476,0.515,0.534
550,2016,6,8,8,45,0,0.378,0.4141,0.477,0.515,0.534
551,2016,6,8,9,0,0,0.378,0.4144,0.477,0.515,0.534
552,2016,6,8,9,15,0,0.378,0.4143,0.477,0.515,0.534
553,2016,6,8,9,30,0,0.378,0.4143,0.477,0.515,0.534
554,2016,6,8,9,45,0,0.378,0.4143,0.477,0.515,0.534
555,2016,6,8,10,0,0,0.378,0.4143,0.477,0.515,0.534
556,2016,6,8,10,15,0,0.378,0.4143,0.477,0.515,0.534
557,2016,6,8,10,30,0,0.378,0.4143,0.477,0.515,0.534
558,2016,6,8,10,45,0,0.378,0.4141,0.477,0.515,0.534
559,2016,6,8,11,0,0,0.378,0.4143,0.477,0.515,0.534
560,2016,6,8,11,15,0,0.377,0.4135,0.476,0.515,0.534
561,2016,6,8,11,30,0,0.377,0.4135,0.476,0.515,0.534
562,2016,6,8,11,45,0,0.377,0.4134,0.476,0.516,0.534
563,2016,6,8,12,0,0,0.386,0.4026,0.474,0.516,0.534
564,2016,6,8,12,15,0,0.386,0.4026,0.474,0.516,0.534
565,2016,6,8,12,30,0,0.386,0.4026,0.474,0.516,0.534
566,2016,6,8,12,45,0,0.386,0.4026,0.474,0.516,0.534
567,2016,6,8,13,0,0,0.386,0.4026,0.474,0.516,0.534
568,2016,6,8,13,15,0,0.386,0.4026,0.474,0.515,0.534
569,2016,6,8,13,30,0,0.386,0.4026,0.474,0.516,0.534
570,2016,6,8,13,45,0,0.387,0.4026,0.474,0.516,0.534
571,2016,6,8,14,0,0,0.387,0.4026,0.474,0.516,0.534
572,2016,6,8,14,15,0,0.387,0.4029,0.474,0.516,0.534
573,2016,6,8,14,30,0,0.387,0.4026,0.474,0.516,0.534
574,2016,6,8,14,45,0,0.387,0.4026,0.474,0.516,0.534
575,2016,6,8,15,0,0,0.387,0.4026,0.474,0.516,0.534
576,2016,6,8,15,15,0,0.387,0.4028,0.474,0.516,0.534
577,2016,6,8,15,30,0,0.387,0.4026,0.474,0.516,0.534
578,2016,6,8,15,45,0,0.387,0.4026,0.474,0.516,0.534
579,2016,6,8,16,0,0,0.387,0.4028,0.474,0.516,0.534
580,2016,6,8,16,15,0,0.387,0.4028,0.474,0.516,0.534
581,2016,6,8,16,30,0,0.387,0.4028,0.474,0.516,0.534
582,2016,6,8,16,45,0,0.387,0.4029,0.474,0.516,0.534
583,2016,6,8,17,0,0,0.387,0.4028,0.475,0.516,0.534
584,2016,6,8,17,15,0,0.387,0.4026,0.474,0.516,0.534
585,2016,6,8,17,30,0,0.387,0.4029,0.474,0.515,0.534
586,2016,6,8,17,45,0,0.387,0.4028,0.475,0.515,0.534
587,2016,6,8,18,0,0,0.387,0.4028,0.474,0.515,0.534
588,2016,6,8,18,15,0,0.387,0.4028,0.475,0.515,0.534
589,2016,6,8,18,30,0,0.387,0.4026,0.474,0.515,0.534
590,2016,6,8,18,45,0,0.387,0.4028,0.474,0.516,0.534
591,2016,6,8,19,0,0,0.387,0.4029,0.474,0.516,0.534
592,2016,6,8,19,15,0,0.387,0.4026,0.474,0.516,0.534
593,2016,6,8,19,30,0,0.387,0.4029,0.474,0.516,0.534
594,2016,6,8,19,45,0,0.387,0.4029,0.474,0.515,0.534
595,2016,6,8,20,0,0,0.387,0.4029,0.475,0.516,0.534
596,2016,6,8,20,15,0,0.387,0.4029,0.474,0.516,0.534
597,2016,6,8,20,30,0,0.387,0.4029,0.474,0.516,0.534
598,2016,6,8,20,45,0,0.387,0.4032,0.475,0.516,0.534
599,2016,6,8,21,0,0,0.387,0.4031,0.474,0.516,0.534
600,2016,6,8,21,15,0,0.387,0.4028,0.475,0.516,0.534
601,2016,6,8,21,30,0,0.387,0.4029,0.475,0.515,0.534
602,2016,6,8,21,45,0,0.387,0.4029,0.474,0.515,0.534
603,2016,6,8,22,0,0,0.387,0.4032,0.475,0.515,0.534
604,2016,6,8,22,15,0,0.387,0.4031,0.475,0.515,0.534
605,2016,6,8,22,30,0,0.387,0.4031,0.475,0.515,0.534
606,2016,6,8,22,45,0,0.387,0.4031,0.475,0.516,0.534
607,2016,6,8,23,0,0,0.387,0.4032,0.475,0.516,0.534
608,2016,6,8,23,15,0,0.387,0.4032,0.475,0.516,0.534
609,2016,6,8,23,30,0,0.387,0.4032,0.475,0.516,0.534
610,2016,6,8,23,45,0,0.387,0.4034,0.475,0.516,0.534
611,2016,6,9,0,0,0,0.387,0.4032,0.475,0.516,0.534
612,2016,6,9,0,15,0,0.387,0.4034,0.475,0.516,0.534
613,2016,6,9,0,30,0,0.387,0.4035,0.475,0.516,0.534
614,2016,6,9,0,45,0,0.387,0.4034,0.475,0.516,0.534
615,2016,6,9,1,0,0,0.387,0.4035,0.475,0.515,0.534
616,2016,6,9,1,15,0,0.387,0.4037,0.475,0.516,0.534
617,2016,6,9,1,30,0,0.387,0.4037,0.475,0.516,0.534
618,2016,6,9,1,45,0,0.387,0.4035,0.475,0.516,0.534
619,2016,6,9,2,0,0,0.387,0.4032,0.475,0.516,0.534
620,2016,6,9,2,15,0,0.387,0.4034,0.475,0.516,0.534
621,2016,6,9,2,30,0,0.387,0.4037,0.475,0.516,0.534
622,2016,6,9,2,45,0,0.387,0.4035,0.475,0.516,0.534
623,2016,6,9,3,0,0,0.387,0.4034,0.475,0.515,0.534
624,2016,6,9,3,15,0,0.387,0.4035,0.475,0.516,0.534
625,2016,6,9,3,30,0,0.387,0.4034,0.475,0.515,0.534
626,2016,6,9,3,45,0,0.387,0.4032,0.475,0.516,0.534
627,2016,6,9,4,0,0,0.387,0.4034,0.475,0.515,0.534
628,2016,6,9,4,15,0,0.387,0.4035,0.475,0.515,0.534
629,2016,6,9,4,30,0,0.387,0.4037,0.475,0.516,0.534
630,2016,6,9,4,45,0,0.387,0.4035,0.475,0.516,0.534
631,2016,6,9,5,0,0,0.387,0.4034,0.475,0.515,0.534
632,2016,6,9,5,15,0,0.387,0.4034,0.475,0.516,0.534
633,2016,6,9,5,30,0,0.387,0.4037,0.475,0.516,0.534
634,2016,6,9,5,45,0,0.387,0.4037,0.475,0.516,0.534
635,2016,6,9,6,0,0,0.387,0.4035,0.475,0.516,0.534
636,2016,6,9,6,15,0,0.387,0.4034,0.475,0.516,0.534
637,2016,6,9,6,30,0,0.387,0.4037,0.475,0.516,0.534
638,2016,6,9,6,45,0,0.387,0.4037,0.475,0.516,0.534
639,2016,6,9,7,0,0,0.387,0.4038,0.475,0.516,0.534
640,2016,6,9,7,15,0,0.387,0.4037,0.475,0.516,0.534
641,2016,6,9,7,30,0,0.387,0.4037,0.475,0.516,0.534
642,2016,6,9,7,45,0,0.387,0.4037,0.475,0.516,0.534
643,2016,6,9,8,0,0,0.387,0.4038,0.475,0.516,0.534
644,2016,6,9,8,15,0,0.387,0.4037,0.475,0.516,0.534
645,2016,6,9,8,30,0,0.387,0.4037,0.475,0.516,0.534
646,2016,6,9,8,45,0,0.387,0.4037,0.475,0.516,0.534
647,2016,6,9,9,0,0,0.387,0.4037,0.475,0.515,0.534
648,2016,6,9,9,15,0,0.387,0.4037,0.475,0.516,0.534
649,2016,6,9,9,30,0,0.387,0.4037,0.475,0.516,0.534
650,2016,6,9,9,45,0,0.387,0.4037,0.475,0.516,0.534
651,2016,6,9,10,0,0,0.387,0.4038,0.475,0.516,0.534
652,2016,6,9,10,15,0,0.387,0.4037,0.475,0.516,0.534
653,2016,6,9,10,30,0,0.387,0.4038,0.475,0.515,0.534
654,2016,6,9,10,45,0,0.387,0.4038,0.475,0.516,0.534
655,2016,6,9,11,0,0,0.387,0.4038,0.475,0.516,0.534
656,2016,6,9,11,15,0,0.387,0.4038,0.475,0.516,0.534
657,2016,6,9,11,30,0,0.387,0.4038,0.475,0.516,0.534
658,2016,6,9,11,45,0,0.387,0.4038,0.475,0.516,0.534
659,2016,6,9,12,0,0,0.387,0.4037,0.475,0.516,0.534
660,2016,6,9,12,15,0,0.387,0.4037,0.475,0.516,0.534
661,2016,6,9,12,30,0,0.387,0.4038,0.475,0.516,0.534
662,2016,6,9,12,45,0,0.387,0.4038,0.475,0.516,0.534
663,2016,6,9,13,0,0,0.387,0.4038,0.475,0.516,0.534
664,2016,6,9,13,15,0,0.387,0.404,0.475,0.516,0.534
665,2016,6,9,13,30,0,0.387,0.4037,0.475,0.516,0.534
666,2016,6,9,13,45,0,0.387,0.404,0.475,0.516,0.534
667,2016,6,9,14,0,0,0.387,0.4038,0.475,0.516,0.534
668,2016,6,9,14,15,0,0.387,0.404,0.475,0.516,0.534
669,2016,6,9,14,30,0,0.387,0.4038,0.475,0.516,0.534
670,2016,6,9,14,45,0,0.387,0.404,0.475,0.516,0.534
671,2016,6,9,15,0,0,0.387,0.404,0.475,0.516,0.534
672,2016,6,9,15,15,0,0.387,0.4035,0.475,0.516,0.534
673,2016,6,9,15,30,0,0.387,0.4037,0.475,0.516,0.534
674,2016,6,9,15,45,0,0.387,0.404,0.475,0.516,0.534
675,2016,6,9,16,0,0,0.387,0.4041,0.475,0.516,0.534
676,2016,6,9,16,15,0,0.387,0.404,0.475,0.516,0.534
677,2016,6,9,16,30,0,0.387,0.404,0.475,0.516,0.534
678,2016,6,9,16,45,0,0.387,0.404,0.475,0.515,0.534
679,2016,6,9,17,0,0,0.387,0.4041,0.475,0.516,0.534
680,2016,6,9,17,15,0,0.387,0.4042,0.475,0.515,0.534
681,2016,6,9,17,30,0,0.387,0.4041,0.475,0.516,0.534
682,2016,6,9,17,45,0,0.387,0.404,0.475,0.516,0.534
683,2016,6,9,18,0,0,0.387,0.4041,0.475,0.516,0.534
684,2016,6,9,18,15,0,0.387,0.4041,0.475,0.516,0.534
685,2016,6,9,18,30,0,0.387,0.4042,0.475,0.515,0.534
686,2016,6,9,18,45,0,0.387,0.4041,0.475,0.516,0.534
687,2016,6,9,19,0,0,0.387,0.4042,0.475,0.516,0.534
688,2016,6,9,19,15,0,0.387,0.4042,0.475,0.516,0.534
689,2016,6,9,19,30,0,0.387,0.4041,0.475,0.516,0.534
690,2016,6,9,19,45,0,0.387,0.4042,0.475,0.516,0.534
691,2016,6,9,20,0,0,0.387,0.4042,0.475,0.516,0.534
692,2016,6,9,20,15,0,0.387,0.4042,0.475,0.516,0.534
693,2016,6,9,20,30,0,0.387,0.4042,0.475,0.516,0.534
694,2016,6,9,20,45,0,0.387,0.4041,0.475,0.516,0.534
695,2016,6,9,21,0,0,0.387,0.4044,0.475,0.515,0.534
696,2016,6,9,21,15,0,0.387,0.4042,0.475,0.516,0.534
697,2016,6,9,21,30,0,0.387,0.4042,0.475,0.516,0.534
698,2016,6,9,21,45,0,0.387,0.4042,0.475,0.516,0.534
699,2016,6,9,22,0,0,0.387,0.4044,0.475,0.515,0.534
700,2016,6,9,22,15,0,0.387,0.4044,0.475,0.515,0.534
701,2016,6,9,22,30,0,0.387,0.4042,0.475,0.516,0.534
702,2016,6,9,22,45,0,0.387,0.4044,0.475,0.516,0.534
703,2016,6,9,23,0,0,0.387,0.4044,0.475,0.516,0.534
704,2016,6,9,23,15,0,0.387,0.4042,0.475,0.516,0.534
705,2016,6,9,23,30,0,0.387,0.4044,0.475,0.516,0.534
706,2016,6,9,23,45,0,0.386,0.4044,0.475,0.516,0.534
707,2016,6,10,0,0,0,0.386,0.4045,0.475,0.516,0.534
708,2016,6,10,0,15,0,0.386,0.4044,0.475,0.516,0.534
709,2016,6,10,0,30,0,0.387,0.4045,0.475,0.516,0.534
710,2016,6,10,0,45,0,0.386,0.4044,0.475,0.516,0.534
711,2016,6,10,1,0,0,0.386,0.4045,0.475,0.516,0.534
712,2016,6,10,1,15,0,0.386,0.4045,0.475,0.516,0.534
713,2016,6,10,1,30,0,0.386,0.4045,0.475,0.516,0.534
714,2016,6,10,1,45,0,0.386,0.4047,0.475,0.516,0.534
715,2016,6,10,2,0,0,0.386,0.4045,0.475,0.516,0.534
716,2016,6,10,2,15,0,0.386,0.4047,0.475,0.516,0.534
717,2016,6,10,2,30,0,0.386,0.4047,0.475,0.516,0.534
718,2016,6,10,2,45,0,0.386,0.4045,0.475,0.516,0.534
719,2016,6,10,3,0,0,0.386,0.4045,0.475,0.516,0.534
720,2016,6,10,3,15,0,0.387,0.4047,0.475,0.516,0.534
721,2016,6,10,3,30,0,0.386,0.4048,0.475,0.516,0.534
722,2016,6,10,3,45,0,0.387,0.4047,0.475,0.516,0.534
723,2016,6,10,4,0,0,0.386,0.4047,0.475,0.516,0.534
724,2016,6,10,4,15,0,0.386,0.4047,0.475,0.516,0.534
725,2016,6,10,4,30,0,0.386,0.4047,0.475,0.516,0.534
726,2016,6,10,4,45,0,0.386,0.4048,0.475,0.516,0.534
727,2016,6,10,5,0,0,0.386,0.4047,0.475,0.516,0.534
728,2016,6,10,5,15,0,0.386,0.4048,0.475,0.516,0.534
729,2016,6,10,5,30,0,0.386,0.4048,0.475,0.516,0.534
730,2016,6,10,5,45,0,0.386,0.4048,0.475,0.516,0.534
731,2016,6,10,6,0,0,0.386,0.4045,0.475,0.516,0.534
732,2016,6,10,6,15,0,0.386,0.4048,0.475,0.516,0.534
733,2016,6,10,6,30,0,0.386,0.4047,0.475,0.515,0.534
734,2016,6,10,6,45,0,0.386,0.4047,0.475,0.516,0.534
735,2016,6,10,7,0,0,0.386,0.4048,0.475,0.516,0.534
736,2016,6,10,7,15,0,0.386,0.4048,0.475,0.516,0.534
737,2016,6,10,7,30,0,0.386,0.4048,0.475,0.516,0.534
738,2016,6,10,7,45,0,0.386,0.4048,0.475,0.516,0.534
739,2016,6,10,8,0,0,0.386,0.4048,0.475,0.516,0.534
740,2016,6,10,8,15,0,0.386,0.4048,0.475,0.516,0.534
741,2016,6,10,8,30,0,0.387,0.4048,0.475,0.516,0.534
742,2016,6,10,8,45,0,0.386,0.4048,0.475,0.516,0.534
743,2016,6,10,9,0,0,0.387,0.4051,0.476,0.516,0.534
744,2016,6,10,9,15,0,0.387,0.4053,0.476,0.516,0.534
745,2016,6,10,9,30,0,0.387,0.4053,0.476,0.516,0.534
746,2016,6,10,9,45,0,0.387,0.4053,0.476,0.516,0.534
747,2016,6,10,10,0,0,0.387,0.4054,0.476,0.516,0.534
748,2016,6,10,10,15,0,0.387,0.4054,0.476,0.516,0.534
749,2016,6,10,10,30,0,0.387,0.4054,0.476,0.516,0.534
750,2016,6,10,10,45,0,0.387,0.4054,0.476,0.516,0.534
751,2016,6,10,11,0,0,0.387,0.4055,0.476,0.516,0.534
752,2016,6,10,11,15,0,0.387,0.4055,0.476,0.516,0.534
753,2016,6,10,11,30,0,0.387,0.4057,0.476,0.516,0.534
754,2016,6,10,11,45,0,0.387,0.4055,0.476,0.516,0.534
755,2016,6,10,12,0,0,0.387,0.4058,0.476,0.516,0.534
756,2016,6,10,12,15,0,0.387,0.4057,0.476,0.516,0.534
757,2016,6,10,12,30,0,0.387,0.4058,0.476,0.516,0.534
758,2016,6,10,12,45,0,0.387,0.4058,0.476,0.516,0.534
759,2016,6,10,13,0,0,0.387,0.4058,0.476,0.516,0.534
760,2016,6,10,13,15,0,0.388,0.406,0.476,0.516,0.534
761,2016,6,10,13,30,0,0.389,0.4058,0.476,0.516,0.534
762,2016,6,10,13,45,0,0.391,0.406,0.476,0.516,0.534
763,2016,6,10,14,0,0,0.392,0.4058,0.476,0.516,0.534
764,2016,6,10,14,15,0,0.394,0.4058,0.476,0.516,0.534
765,2016,6,10,14,30,0,0.395,0.4057,0.476,0.516,0.534
766,2016,6,10,14,45,0,0.396,0.4058,0.476,0.516,0.534
767,2016,6,10,15,0,0,0.396,0.406,0.476,0.516,0.534
768,2016,6,10,15,15,0,0.397,0.406,0.476,0.516,0.534
769,2016,6,10,15,30,0,0.397,0.4057,0.476,0.516,0.534
770,2016,6,10,15,45,0,0.397,0.4058,0.476,0.516,0.534
771,2016,6,10,16,0,0,0.397,0.4058,0.476,0.516,0.534
772,2016,6,10,16,15,0,0.397,0.4058,0.476,0.516,0.534
773,2016,6,10,16,30,0,0.398,0.4058,0.476,0.516,0.534
774,2016,6,10,16,45,0,0.398,0.406,0.476,0.516,0.534
775,2016,6,10,17,0,0,0.397,0.4058,0.476,0.516,0.534
776,2016,6,10,17,15,0,0.397,0.406,0.476,0.516,0.534
