Id,Diameter[mm],Cumul_Psd
11291812000121013,0.06,0.07499999999999996
11291812000121013,2,1
11291812000131011,0.002,0.1
11291812000131011,0.06,0.44999999999999996
11291812000131011,2,1
11291812000131012,0.002,0.05
11291812000131012,0.06,0.17500000000000004
11291812000131012,2,1
11291812000131013,0.002,0.02
11291812000131013,0.06,0.125
11291812000131013,2,1
11291812000151011,0.002,0.015
11291812000151011,0.06,0.30000000000000004
11291812000151011,2,1
11291812000151012,0.002,0.015
11291812000151012,0.06,0.30000000000000004
11291812000151012,2,1
11291812000151013,0.002,0.015
11291812000151013,0.06,0.09999999999999998
11291812000151013,2,1
11291812000181011,0.002,0.03
11291812000181011,0.06,0.25
11291812000181011,2,1
11291812000181012,0.002,0.015
11291812000181012,0.06,0.15000000000000002
11291812000181012,2,1
11291812000291011,0.002,0.1
11291812000291011,0.06,0.5
11291812000291011,2,1
11291812000291012,0.002,0.025
11291812000291012,0.06,0.125
11291812000291012,2,1
11291812000291013,0.002,0.015
11291812000291013,0.06,0.03500000000000003
11291812000291013,2,1
11291812000301011,0.002,0.005
11291812000301011,0.06,0.010000000000000009
11291812000301011,2,1
11291812000301012,0.002,0.01
11291812000301012,0.06,0.025000000000000022
11291812000301012,2,1
11291812000311011,0.002,0.1
11291812000311011,0.06,0.62
11291812000311011,2,1
11291812000311012,0.002,0.045
11291812000311012,0.06,0.19999999999999996
11291812000311012,2,1
11291812000311013,0.002,0.015
11291812000311013,0.06,0.03500000000000003
11291812000311013,2,1
11291812000321011,0.002,0.1
11291812000321011,0.06,0.5
11291812000321011,2,1
11291812000321012,0.002,0.075
11291812000321012,0.06,0.35
11291812000321012,2,1
11291812000321013,0.002,0.015
11291812000321013,0.06,0.06000000000000005
11291812000321013,2,1
11291812000321014,0.002,0.005
11291812000321014,0.06,0.03500000000000003
11291812000321014,2,1
11291812000331011,0.002,0.14
11291812000331011,0.06,0.7150000000000001
11291812000331011,2,1
11291812000331012,0.002,0.065
11291812000331012,0.06,0.35
11291812000331012,2,1
11291812000331013,0.002,0.035
11291812000331013,0.06,0.25
11291812000331013,2,1
11291812000341011,0.002,0.0
11291812000341011,0.06,0.09999999999999998
11291812000341011,2,1
11291812000341012,0.002,0.0
11291812000341012,0.06,0.09999999999999998
11291812000341012,2,1
11291812000341021,0.002,0.01
11291812000341021,0.06,0.09999999999999998
11291812000341021,2,1
11291812000341022,0.002,0.01
11291812000341022,0.06,0.09999999999999998
11291812000341022,2,1
11291812000341031,0.002,0.0
11291812000341031,0.06,0.09999999999999998
11291812000341031,2,1
11291812000341032,0.002,0.0
11291812000341032,0.06,0.09999999999999998
11291812000341032,2,1
11291812000361011,0.002,0.13
11291812000361011,0.06,0.4
11291812000361011,2,1
11291812000361012,0.002,0.115
11291812000361012,0.06,0.32499999999999996
11291812000361012,2,1
11291812000361013,0.002,0.01
11291812000361013,0.06,0.125
11291812000361013,2,1
11291812000361014,0.002,0.005
11291812000361014,0.06,0.15000000000000002
11291812000361014,2,1
11291812000371011,0.002,0.05
11291812000371011,0.06,0.275
11291812000371011,2,1
11291812000371012,0.002,0.05
11291812000371012,0.06,0.275
11291812000371012,2,1
11291812000381011,0.002,0.05
11291812000381011,0.06,0.275
11291812000381011,2,1
11291812000381012,0.002,0.05
11291812000381012,0.06,0.275
11291812000381012,2,1
11291812000411011,0.002,0.01
11291812000411011,0.06,0.09999999999999998
11291812000411011,2,1
11291812000411012,0.002,0.01
11291812000411012,0.06,0.09999999999999998
11291812000411012,2,1
11291812000411013,0.002,0.01
11291812000411013,0.06,0.09999999999999998
11291812000411013,2,1
11291812000421011,0.002,0.01
11291812000421011,0.06,0.09999999999999998
11291812000421011,2,1
11291812000421012,0.002,0.01
11291812000421012,0.06,0.09999999999999998
11291812000421012,2,1
11291812000421013,0.002,0.01
11291812000421013,0.06,0.09999999999999998
11291812000421013,2,1
11291812000451011,0.002,0.045
11291812000451011,0.06,0.35
11291812000451011,2,1
11291812000451012,0.002,0.045
11291812000451012,0.06,0.275
11291812000451012,2,1
11291812000452021,0.002,0.03
11291812000452021,0.06,0.42500000000000004
11291812000452021,2,1
11291812000452022,0.002,0.03
11291812000452022,0.06,0.25
11291812000452022,2,1
11291812000461011,0.002,0.125
11291812000461011,0.06,0.4
11291812000461011,2,1
11291812000461012,0.002,0.025
11291812000461012,0.06,0.25
11291812000461012,2,1
11291812000461013,0.002,0.015
11291812000461013,0.06,0.15000000000000002
11291812000461013,2,1
11291812000471011,0.002,0.055
11291812000471011,0.06,0.35
11291812000471011,2,1
11291812000471012,0.002,0.045
11291812000471012,0.06,0.275
11291812000471012,2,1
11291812000491011,0.002,0.1
11291812000491011,0.06,0.15000000000000002
11291812000491011,2,1
11291812000491012,0.002,0.015
11291812000491012,0.06,0.050000000000000044
11291812000491012,2,1
11291812000491013,0.002,0.015
11291812000491013,0.06,0.050000000000000044
11291812000491013,2,1
11291812000491014,0.002,0.1
11291812000491014,0.06,0.15000000000000002
11291812000491014,2,1
11291812000491015,0.002,0.015
11291812000491015,0.06,0.050000000000000044
11291812000491015,2,1
11291815280031011,0.002,0.215
11291815280031011,0.06,0.35
11291815280031011,2,1
11291815280031012,0.002,0.215
11291815280031012,0.06,0.35
11291815280031012,2,1
11291815280031013,0.002,0.215
11291815280031013,0.06,0.35
11291815280031013,2,1
11291815280031014,0.002,0.215
11291815280031014,0.06,0.35
11291815280031014,2,1
11291815280031015,0.002,0.215
11291815280031015,0.06,0.35
11291815280031015,2,1
11291815280031016,0.002,0.025
11291815280031016,0.06,0.09999999999999998
11291815280031016,2,1
11291815280061011,0.002,0.16
11291815280061011,0.06,0.825
11291815280061011,2,1
11291815280061012,0.002,0.175
11291815280061012,0.06,0.825
11291815280061012,2,1
11291815280061013,0.002,0.175
11291815280061013,0.06,0.65
11291815280061013,2,1
11291815280061014,0.002,0.175
11291815280061014,0.06,0.65
11291815280061014,2,1
11291815280071011,0.002,0.225
11291815280071011,0.06,0.9
11291815280071011,2,1
11291815280071012,0.002,0.225
11291815280071012,0.06,0.9
11291815280071012,2,1
11291815280071013,0.002,0.225
11291815280071013,0.06,0.9
11291815280071013,2,1
11291815280071014,0.002,0.225
11291815280071014,0.06,0.9
11291815280071014,2,1
11291818000101011,0.002,0.195
11291818000101011,0.06,0.675
11291818000101011,2,1
11291818000101012,0.002,0.195
11291818000101012,0.06,0.675
11291818000101012,2,1
11291818000131011,0.002,0.2
11291818000131011,0.06,0.8599999999999999
11291818000131011,2,1
11291818000131012,0.002,0.2
11291818000131012,0.06,0.8599999999999999
11291818000131012,2,1
11291818000131013,0.002,0.025
11291818000131013,0.06,0.09999999999999998
11291818000131013,2,1
11291818000011011,0.002,0.085
11291818000011011,0.06,0.30000000000000004
11291818000011011,2,1
11291818000011012,0.002,0.085
11291818000011012,0.06,0.30000000000000004
11291818000011012,2,1
11291818000041011,0.002,0.26
11291818000041011,0.06,0.75
11291818000041011,2,1
11291818000041012,0.002,0.31
11291818000041012,0.06,0.7
11291818000041012,2,1
11291818000041013,0.002,0.065
11291818000041013,0.06,0.25
11291818000041013,2,1
11291818000051011,0.002,0.125
11291818000051011,0.06,0.375
11291818000051011,2,1
11291818000051012,0.002,0.125
11291818000051012,0.06,0.375
11291818000051012,2,1
11291818000051013,0.002,0.02
11291818000051013,0.06,0.275
11291818000051013,2,1
11291818000061011,0.002,0.115
11291818000061011,0.06,0.7
11291818000061011,2,1
11291818000061012,0.002,0.1
11291818000061012,0.06,0.7
11291818000061012,2,1
11291818000061013,0.002,0.04
11291818000061013,0.06,0.25
11291818000061013,2,1
11291818000061014,0.002,0.015
11291818000061014,0.06,0.09999999999999998
11291818000061014,2,1
11291828000021011,0.002,0.215
11291828000021011,0.06,0.9
11291828000021011,2,1
11291828000021012,0.002,0.215
11291828000021012,0.06,0.9
11291828000021012,2,1
11291828000021013,0.002,0.225
11291828000021013,0.06,0.85
11291828000021013,2,1
11291828000021014,0.002,0.075
11291828000021014,0.06,0.5
11291828000021014,2,1
11291828000051011,0.002,0.3
11291828000051011,0.06,0.9000000000000001
11291828000051011,2,1
11291828000051012,0.002,0.255
11291828000051012,0.06,0.5449999999999999
11291828000051012,2,1
11291828000051013,0.002,0.56
11291828000051013,0.06,0.6799999999999999
11291828000051013,2,1
11291828000061011,0.002,0.3
11291828000061011,0.06,0.9000000000000001
11291828000061011,2,1
11291828000061012,0.002,0.255
11291828000061012,0.06,0.5449999999999999
11291828000061012,2,1
11291828000061013,0.002,0.56
11291828000061013,0.06,0.6799999999999999
11291828000061013,2,1
11291828000071011,0.002,0.255
11291828000071011,0.06,0.845
11291828000071011,2,1
11291828000071012,0.002,0.3
11291828000071012,0.06,0.9000000000000001
11291828000071012,2,1
11291828000071013,0.002,0.3
11291828000071013,0.06,0.9000000000000001
11291828000071013,2,1
11291828190011011,0.002,0.195
11291828190011011,0.06,0.865
11291828190011011,2,1
11291828190011012,0.002,0.195
11291828190011012,0.06,0.865
11291828190011012,2,1
11291828190021011,0.002,0.195
11291828190021011,0.06,0.865
11291828190021011,2,1
11291828190021012,0.002,0.195
11291828190021012,0.06,0.865
11291828190021012,2,1
11291830000011011,0.002,0.25
11291830000011011,0.06,0.925
11291830000011011,2,1
11291830000011012,0.002,0.25
11291830000011012,0.06,0.925
11291830000011012,2,1
11291830000011013,0.002,0.25
11291830000011013,0.06,0.65
11291830000011013,2,1
11291835000012011,0.002,0.26
11291835000012011,0.06,0.91
11291835000012011,2,1
11291835000012012,0.002,0.26
11291835000012012,0.06,0.91
11291835000012012,2,1
11291835000012013,0.002,0.285
11291835000012013,0.06,0.9749999999999999
11291835000012013,2,1
11291835000012014,0.002,0.48
11291835000012014,0.06,0.975
11291835000012014,2,1
11301825220121011,0.002,0.225
11301825220121011,0.06,0.9
11301825220121011,2,1
11301825220121012,0.002,0.275
11301825220121012,0.06,0.9
11301825220121012,2,1
11301825220121013,0.002,0.275
11301825220121013,0.06,0.85
11301825220121013,2,1
11301825220121014,0.002,0.275
11301825220121014,0.06,0.825
11301825220121014,2,1
11301825220131011,0.002,0.215
11301825220131011,0.06,0.8
11301825220131011,2,1
11301825220131012,0.002,0.215
11301825220131012,0.06,0.8
11301825220131012,2,1
11301825220131013,0.002,0.25
11301825220131013,0.06,0.8
11301825220131013,2,1
11301825220132021,0.002,0.215
11301825220132021,0.06,0.825
11301825220132021,2,1
11301825220132022,0.002,0.215
11301825220132022,0.06,0.825
11301825220132022,2,1
11301825220132023,0.002,0.25
11301825220132023,0.06,0.825
11301825220132023,2,1
11301825220161011,0.002,0.225
11301825220161011,0.06,0.85
11301825220161011,2,1
11301825220161012,0.002,0.225
11301825220161012,0.06,0.85
11301825220161012,2,1
11301825220161013,0.002,0.225
11301825220161013,0.06,0.85
11301825220161013,2,1
11301825220161014,0.002,0.175
11301825220161014,0.06,0.75
11301825220161014,2,1
11301825220171011,0.002,0.28
11301825220171011,0.06,0.91
11301825220171011,2,1
11301825220171012,0.002,0.2
11301825220171012,0.06,0.525
11301825220171012,2,1
11301825220171013,0.002,0.2
11301825220171013,0.06,0.525
11301825220171013,2,1
11301825220171014,0.002,0.305
11301825220171014,0.06,0.625
11301825220171014,2,1
11301825220201011,0.002,0.13
11301825220201011,0.06,0.35
11301825220201011,2,1
11301825220201012,0.002,0.13
11301825220201012,0.06,0.35
11301825220201012,2,1
11301825220201013,0.002,0.13
11301825220201013,0.06,0.35
11301825220201013,2,1
11301825220201014,0.002,0.055
11301825220201014,0.06,0.35
11301825220201014,2,1
11301825220211011,0.002,0.3
11301825220211011,0.06,0.875
11301825220211011,2,1
11301825220211012,0.002,0.3
11301825220211012,0.06,0.875
11301825220211012,2,1
11301825220211013,0.002,0.3
11301825220211013,0.06,0.875
11301825220211013,2,1
11301825220231031,0.002,0.275
11301825220231031,0.06,0.91
11301825220231031,2,1
11301825220231032,0.002,0.2
11301825220231032,0.06,0.6
11301825220231032,2,1
11301825220231033,0.002,0.2
11301825220231033,0.06,0.6
11301825220231033,2,1
11301825220242011,0.002,0.2
11301825220242011,0.06,0.8999999999999999
11301825220242011,2,1
11301825220242012,0.002,0.2
11301825220242012,0.06,0.8999999999999999
11301825220242012,2,1
11301825220242013,0.002,0.275
11301825220242013,0.06,0.875
11301825220242013,2,1
11301825220242014,0.002,0.275
11301825220242014,0.06,0.875
11301825220242014,2,1
11301825220251011,0.002,0.255
11301825220251011,0.06,0.845
11301825220251011,2,1
11301825220251012,0.002,0.255
11301825220251012,0.06,0.5449999999999999
11301825220251012,2,1
11301825220251013,0.002,0.455
11301825220251013,0.06,0.845
11301825220251013,2,1
11301825220021011,0.002,0.25
11301825220021011,0.06,0.8
11301825220021011,2,1
11301825220021012,0.002,0.25
11301825220021012,0.06,0.8
11301825220021012,2,1
11301825220021013,0.002,0.25
11301825220021013,0.06,0.8
11301825220021013,2,1
11301825220021014,0.002,0.215
11301825220021014,0.06,0.6
11301825220021014,2,1
11301825220301011,0.002,0.2
11301825220301011,0.06,0.835
11301825220301011,2,1
11301825220301012,0.002,0.2
11301825220301012,0.06,0.835
11301825220301012,2,1
11301825220301013,0.002,0.2
11301825220301013,0.06,0.835
11301825220301013,2,1
11301825220301014,0.002,0.2
11301825220301014,0.06,0.835
11301825220301014,2,1
11301825220322011,0.002,0.2
11301825220322011,0.06,0.8599999999999999
11301825220322011,2,1
11301825220322012,0.002,0.2
11301825220322012,0.06,0.8599999999999999
11301825220322012,2,1
11301825220322013,0.002,0.2
11301825220322013,0.06,0.8599999999999999
11301825220322013,2,1
11301825220322014,0.002,0.2
11301825220322014,0.06,0.8599999999999999
11301825220322014,2,1
11301825220322015,0.002,0.2
11301825220322015,0.06,0.8599999999999999
11301825220322015,2,1
11301825220331011,0.002,0.2
11301825220331011,0.06,0.8599999999999999
11301825220331011,2,1
11301825220331012,0.002,0.2
11301825220331012,0.06,0.8599999999999999
11301825220331012,2,1
11301825220331013,0.002,0.2
11301825220331013,0.06,0.8599999999999999
11301825220331013,2,1
11301825220331014,0.002,0.2
11301825220331014,0.06,0.8599999999999999
11301825220331014,2,1
11301825220341011,0.002,0.2
11301825220341011,0.06,0.65
11301825220341011,2,1
11301825220341012,0.002,0.2
11301825220341012,0.06,0.65
11301825220341012,2,1
11301825220341013,0.002,0.2
11301825220341013,0.06,0.65
11301825220341013,2,1
11301825220341014,0.002,0.2
11301825220341014,0.06,0.65
11301825220341014,2,1
11301825220341015,0.002,0.2
11301825220341015,0.06,0.65
11301825220341015,2,1
11301825220061011,0.002,0.225
11301825220061011,0.06,0.85
11301825220061011,2,1
11301825220061012,0.002,0.225
11301825220061012,0.06,0.85
11301825220061012,2,1
11301825220061013,0.002,0.225
11301825220061013,0.06,0.85
11301825220061013,2,1
11301825220061014,0.002,0.225
11301825220061014,0.06,0.85
11301825220061014,2,1
11301825220061021,0.002,0.25
11301825220061021,0.06,0.5
11301825220061021,2,1
11301825220061022,0.002,0.25
11301825220061022,0.06,0.925
11301825220061022,2,1
11301825220061023,0.002,0.275
11301825220061023,0.06,0.925
11301825220061023,2,1
11301825220061024,0.002,0.275
11301825220061024,0.06,0.925
11301825220061024,2,1
11301825220062011,0.002,0.225
11301825220062011,0.06,0.85
11301825220062011,2,1
11301825220062012,0.002,0.225
11301825220062012,0.06,0.85
11301825220062012,2,1
11301825220062013,0.002,0.225
11301825220062013,0.06,0.85
11301825220062013,2,1
11301825220062014,0.002,0.225
11301825220062014,0.06,0.85
11301825220062014,2,1
11301825220062021,0.002,0.25
11301825220062021,0.06,0.5
11301825220062021,2,1
11301825220062022,0.002,0.25
11301825220062022,0.06,0.925
11301825220062022,2,1
11301825220062023,0.002,0.275
11301825220062023,0.06,0.925
11301825220062023,2,1
11301825220062024,0.002,0.275
11301825220062024,0.06,0.925
11301825220062024,2,1
11301825220081011,0.002,0.225
11301825220081011,0.06,0.9
11301825220081011,2,1
11301825220081012,0.002,0.275
11301825220081012,0.06,0.9
11301825220081012,2,1
11301825220081013,0.002,0.3
11301825220081013,0.06,0.8500000000000001
11301825220081013,2,1
11301825220081014,0.002,0.3
11301825220081014,0.06,0.825
11301825220081014,2,1
11301911230071011,0.002,0.12
11301911230071011,0.06,0.83
11301911230071011,2,1
11301911230071012,0.002,0.1
11301911230071012,0.06,0.8200000000000001
11301911230071012,2,1
11301911230071013,0.002,0.02
11301911230071013,0.06,0.51
11301911230071013,2,1
11301911230071014,0.002,0.02
11301911230071014,0.06,0.51
11301911230071014,2,1
11301911230071015,0.002,0.02
11301911230071015,0.06,0.51
11301911230071015,2,1
11311318280101011,0.002,0.215
11311318280101011,0.06,0.55
11311318280101011,2,1
11311318280101012,0.002,0.525
11311318280101012,0.06,0.775
11311318280101012,2,1
11311318280131011,0.002,0.25
11311318280131011,0.06,0.75
11311318280131011,2,1
11311318280131012,0.002,0.5
11311318280131012,0.06,0.94
11311318280131012,2,1
11311318280131013,0.002,0.5
11311318280131013,0.06,0.94
11311318280131013,2,1
11311318280011011,0.002,0.225
11311318280011011,0.06,0.875
11311318280011011,2,1
11311318280011012,0.002,0.375
11311318280011012,0.06,0.975
11311318280011012,2,1
11311318280011013,0.002,0.25
11311318280011013,0.06,0.875
11311318280011013,2,1
11311318280032011,0.002,0.225
11311318280032011,0.06,0.75
11311318280032011,2,1
11311318280032012,0.002,0.4
11311318280032012,0.06,0.65
11311318280032012,2,1
11311318280032013,0.002,0.275
11311318280032013,0.06,0.55
11311318280032013,2,1
11311318280041011,0.002,0.315
11311318280041011,0.06,0.9749999999999999
11311318280041011,2,1
11311318280041012,0.002,0.425
11311318280041012,0.06,0.9750000000000001
11311318280041012,2,1
