Id,H[mm],Theta
11352815000011013,4000,0.441
11352815000011013,10000,0.424
11352815000011013,150000,0.33
11352815000011014,0,0.416
11352815000011014,500,0.405
11352815000011014,1000,0.388
11352815000011014,2000,0.374
11352815000011014,4000,0.36
11352815000011014,10000,0.337
11352815000011014,150000,0.176
11352815000011021,0,0.527
11352815000011021,500,0.479
11352815000011021,1000,0.463
11352815000011021,2000,0.447
11352815000011021,4000,0.433
11352815000011021,10000,0.408
11352815000011021,150000,0.286
11352815000011022,0,0.503
11352815000011022,500,0.464
11352815000011022,1000,0.449
11352815000011022,2000,0.437
11352815000011022,4000,0.423
11352815000011022,10000,0.401
11352815000011022,150000,0.303
11352815000011023,0,0.482
11352815000011023,500,0.471
11352815000011023,1000,0.459
11352815000011023,2000,0.448
11352815000011023,4000,0.438
11352815000011023,10000,0.42
11352815000011023,150000,0.33
11352815000011024,0,0.416
11352815000011024,500,0.402
11352815000011024,1000,0.386
11352815000011024,2000,0.372
11352815000011024,4000,0.357
11352815000011024,10000,0.334
11352815000011024,150000,0.175
11352815000051011,0,0.52
11352815000051011,500,0.473
11352815000051011,1000,0.451
11352815000051011,2000,0.43
11352815000051011,4000,0.41
11352815000051011,10000,0.382
11352815000051011,150000,0.279
11352815000051012,0,0.481
11352815000051012,500,0.475
11352815000051012,1000,0.459
11352815000051012,2000,0.443
11352815000051012,4000,0.426
11352815000051012,10000,0.405
11352815000051012,150000,0.298
11352815000051013,0,0.488
11352815000051013,500,0.477
11352815000051013,1000,0.466
11352815000051013,2000,0.457
11352815000051013,4000,0.444
11352815000051013,10000,0.424
11352815000051013,150000,0.317
11352815000062011,0,0.52
11352815000062011,500,0.473
11352815000062011,1000,0.451
11352815000062011,2000,0.43
11352815000062011,4000,0.41
11352815000062011,10000,0.382
11352815000062011,150000,0.279
11352815000062012,0,0.472
11352815000062012,500,0.461
11352815000062012,1000,0.445
11352815000062012,2000,0.427
11352815000062012,4000,0.41
11352815000062012,10000,0.387
11352815000062012,150000,0.279
11352815000062013,0,0.485
11352815000062013,500,0.469
11352815000062013,1000,0.458
11352815000062013,2000,0.447
11352815000062013,4000,0.434
11352815000062013,10000,0.413
11352815000062013,150000,0.316
11352815000062014,0,0.447
11352815000062014,500,0.43
11352815000062014,1000,0.41
11352815000062014,2000,0.396
11352815000062014,4000,0.381
11352815000062014,10000,0.358
11352815000062014,150000,0.238
12111321000041011,0,0.501
12111321000041011,500,0.384
12111321000041011,1000,0.341
12111321000041011,2000,0.306
12111321000041011,4000,0.275
12111321000041011,10000,0.243
12111321000041011,150000,0.153
12111321000041012,0,0.405
12111321000041012,500,0.333
12111321000041012,1000,0.31
12111321000041012,2000,0.293
12111321000041012,4000,0.274
12111321000041012,10000,0.25
12111321000041012,150000,0.18
12112223000101011,0,0.496
12112223000101011,500,0.359
12112223000101011,1000,0.326
12112223000101011,2000,0.297
12112223000101011,4000,0.271
12112223000101011,10000,0.242
12112223000101011,150000,0.107
12112223000101012,0,0.434
12112223000101012,500,0.274
12112223000101012,1000,0.233
12112223000101012,2000,0.2
12112223000101012,4000,0.174
12112223000101012,10000,0.14
12112223000101012,150000,0.076
12112223000101013,0,0.461
12112223000101013,500,0.238
12112223000101013,1000,0.151
12112223000101013,2000,0.117
12112223000101013,4000,0.096
12112223000101013,10000,0.079
12112223000101013,150000,0.046
12112223000101014,0,0.333
12112223000101014,500,0.243
12112223000101014,1000,0.188
12112223000101014,2000,0.159
12112223000101014,4000,0.138
12112223000101014,10000,0.123
12112223000101014,150000,0.089
12112223000101021,0,0.489
12112223000101021,500,0.346
12112223000101021,1000,0.312
12112223000101021,2000,0.282
12112223000101021,4000,0.257
12112223000101021,10000,0.227
12112223000101021,150000,0.103
12112223000101022,0,0.436
12112223000101022,500,0.275
12112223000101022,1000,0.234
12112223000101022,2000,0.2
12112223000101022,4000,0.174
12112223000101022,10000,0.141
12112223000101022,150000,0.076
12112223000101023,0,0.463
12112223000101023,500,0.238
12112223000101023,1000,0.151
12112223000101023,2000,0.117
12112223000101023,4000,0.096
12112223000101023,10000,0.079
12112223000101023,150000,0.046
12112223000101024,0,0.329
12112223000101024,500,0.243
12112223000101024,1000,0.187
12112223000101024,2000,0.159
12112223000101024,4000,0.138
12112223000101024,10000,0.123
12112223000101024,150000,0.089
12112223000011011,0,0.524
12112223000011011,500,0.436
12112223000011011,1000,0.412
12112223000011011,2000,0.388
12112223000011011,4000,0.363
12112223000011011,10000,0.332
12112223000011011,150000,0.182
12112223000011012,0,0.475
12112223000011012,500,0.382
12112223000011012,1000,0.359
12112223000011012,2000,0.336
12112223000011012,4000,0.313
12112223000011012,10000,0.282
12112223000011012,150000,0.182
12112223000011013,0,0.437
12112223000011013,500,0.326
12112223000011013,1000,0.293
12112223000011013,2000,0.261
12112223000011013,4000,0.234
12112223000011013,10000,0.197
12112223000011013,150000,0.12
12112223000011014,0,0.435
12112223000011014,500,0.231
12112223000011014,1000,0.15
12112223000011014,2000,0.116
12112223000011014,4000,0.095
12112223000011014,10000,0.077
12112223000011014,150000,0.045
12112223000011015,0,0.329
12112223000011015,500,0.243
12112223000011015,1000,0.188
12112223000011015,2000,0.159
12112223000011015,4000,0.138
12112223000011015,10000,0.121
12112223000011015,150000,0.088
12112223000211011,0,0.499
12112223000211011,500,0.391
12112223000211011,1000,0.363
12112223000211011,2000,0.336
12112223000211011,4000,0.313
12112223000211011,10000,0.281
12112223000211011,150000,0.163
12112223000211012,0,0.466
12112223000211012,500,0.364
12112223000211012,1000,0.34
12112223000211012,2000,0.318
12112223000211012,4000,0.298
12112223000211012,10000,0.269
12112223000211012,150000,0.171
12112223000211013,0,0.42
12112223000211013,500,0.307
12112223000211013,1000,0.273
12112223000211013,2000,0.25
12112223000211013,4000,0.23
12112223000211013,10000,0.208
12112223000211013,150000,0.146
12112223000211014,0,0.338
12112223000211014,500,0.246
12112223000211014,1000,0.191
12112223000211014,2000,0.164
12112223000211014,4000,0.144
12112223000211014,10000,0.129
12112223000211014,150000,0.095
12112223000212131,0,0.506
12112223000212131,500,0.408
12112223000212131,1000,0.381
12112223000212131,2000,0.353
12112223000212131,4000,0.328
12112223000212131,10000,0.294
12112223000212131,150000,0.161
12112223000212132,0,0.468
12112223000212132,500,0.374
12112223000212132,1000,0.352
12112223000212132,2000,0.328
12112223000212132,4000,0.305
12112223000212132,10000,0.273
12112223000212132,150000,0.163
12112223000212133,0,0.422
12112223000212133,500,0.348
12112223000212133,1000,0.326
12112223000212133,2000,0.304
12112223000212133,4000,0.281
12112223000212133,10000,0.252
12112223000212133,150000,0.167
12112223000212134,0,0.331
12112223000212134,500,0.246
12112223000212134,1000,0.195
12112223000212134,2000,0.168
12112223000212134,4000,0.148
12112223000212134,10000,0.132
12112223000212134,150000,0.097
12112223000281011,0,0.481
12112223000281011,500,0.33
12112223000281011,1000,0.294
12112223000281011,2000,0.265
12112223000281011,4000,0.241
12112223000281011,10000,0.212
12112223000281011,150000,0.103
12112223000281012,0,0.451
12112223000281012,500,0.297
12112223000281012,1000,0.267
12112223000281012,2000,0.242
12112223000281012,4000,0.222
12112223000281012,10000,0.195
12112223000281012,150000,0.108
12112223000281013,0,0.427
12112223000281013,500,0.334
12112223000281013,1000,0.308
12112223000281013,2000,0.281
12112223000281013,4000,0.255
12112223000281013,10000,0.221
12112223000281013,150000,0.141
12112223000281014,0,0.327
12112223000281014,500,0.254
12112223000281014,1000,0.213
12112223000281014,2000,0.184
12112223000281014,4000,0.161
12112223000281014,10000,0.14
12112223000281014,150000,0.1
12112223000021011,0,0.532
12112223000021011,500,0.447
12112223000021011,1000,0.424
12112223000021011,2000,0.398
12112223000021011,4000,0.373
12112223000021011,10000,0.342
12112223000021011,150000,0.18
12112223000021012,0,0.429
12112223000021012,500,0.276
12112223000021012,1000,0.239
12112223000021012,2000,0.207
12112223000021012,4000,0.182
12112223000021012,10000,0.149
12112223000021012,150000,0.082
12112223000021013,0,0.455
12112223000021013,500,0.236
12112223000021013,1000,0.15
12112223000021013,2000,0.117
12112223000021013,4000,0.096
12112223000021013,10000,0.079
12112223000021013,150000,0.046
12112223000021014,0,0.332
12112223000021014,500,0.243
12112223000021014,1000,0.187
12112223000021014,2000,0.159
12112223000021014,4000,0.138
12112223000021014,10000,0.123
12112223000021014,150000,0.089
12112828000161011,0,0.473
12112828000161011,500,0.392
12112828000161011,1000,0.372
12112828000161011,2000,0.35
12112828000161011,4000,0.329
12112828000161011,10000,0.291
12112828000161011,150000,0.158
12112828000161012,0,0.402
12112828000161012,500,0.328
12112828000161012,1000,0.308
12112828000161012,2000,0.286
12112828000161012,4000,0.266
12112828000161012,10000,0.235
12112828000161012,150000,0.152
12112828000161013,0,0.36
12112828000161013,500,0.307
12112828000161013,1000,0.289
12112828000161013,2000,0.269
12112828000161013,4000,0.251
12112828000161013,10000,0.223
12112828000161013,150000,0.156
12112828000221011,0,0.477
12112828000221011,500,0.389
12112828000221011,1000,0.364
12112828000221011,2000,0.335
12112828000221011,4000,0.31
12112828000221011,10000,0.264
12112828000221011,150000,0.128
12112828000221012,0,0.394
12112828000221012,500,0.322
12112828000221012,1000,0.3
12112828000221012,2000,0.276
12112828000221012,4000,0.255
12112828000221012,10000,0.222
12112828000221012,150000,0.138
12112828000221013,0,0.37
12112828000221013,500,0.304
12112828000221013,1000,0.273
12112828000221013,2000,0.235
12112828000221013,4000,0.204
12112828000221013,10000,0.164
12112828000221013,150000,0.093
12112828000301011,0,0.471
12112828000301011,500,0.389
12112828000301011,1000,0.369
12112828000301011,2000,0.346
12112828000301011,4000,0.325
12112828000301011,10000,0.288
12112828000301011,150000,0.157
12112828000301012,0,0.401
12112828000301012,500,0.337
12112828000301012,1000,0.32
12112828000301012,2000,0.302
12112828000301012,4000,0.284
12112828000301012,10000,0.253
12112828000301012,150000,0.169
12112828000301013,0,0.375
12112828000301013,500,0.328
12112828000301013,1000,0.313
12112828000301013,2000,0.295
12112828000301013,4000,0.277
12112828000301013,10000,0.248
12112828000301013,150000,0.161
12112828000301014,0,0.425
12112828000301014,500,0.281
12112828000301014,1000,0.215
12112828000301014,2000,0.183
12112828000301014,4000,0.163
12112828000301014,10000,0.142
12112828000301014,150000,0.078
12112828000301015,0,0.438
12112828000301015,500,0.241
12112828000301015,1000,0.139
12112828000301015,2000,0.105
12112828000301015,4000,0.088
12112828000301015,10000,0.072
12112828000301015,150000,0.032
12112828000331011,0,0.447
12112828000331011,500,0.274
12112828000331011,1000,0.231
12112828000331011,2000,0.209
12112828000331011,4000,0.193
12112828000331011,10000,0.175
12112828000331011,150000,0.099
12112828000331012,0,0.393
12112828000331012,500,0.262
12112828000331012,1000,0.221
12112828000331012,2000,0.2
12112828000331012,4000,0.184
12112828000331012,10000,0.165
12112828000331012,150000,0.095
12112828000331013,0,0.436
12112828000331013,500,0.301
12112828000331013,1000,0.232
12112828000331013,2000,0.193
12112828000331013,4000,0.169
12112828000331013,10000,0.144
12112828000331013,150000,0.075
12112828000351011,0,0.485
12112828000351011,500,0.36
12112828000351011,1000,0.326
12112828000351011,2000,0.286
12112828000351011,4000,0.26
12112828000351011,10000,0.221
12112828000351011,150000,0.117
12112828000351012,0,0.409
12112828000351012,500,0.317
12112828000351012,1000,0.287
12112828000351012,2000,0.248
12112828000351012,4000,0.218
12112828000351012,10000,0.178
12112828000351012,150000,0.098
12112828000351013,0,0.398
12112828000351013,500,0.298
12112828000351013,1000,0.262
12112828000351013,2000,0.217
12112828000351013,4000,0.188
12112828000351013,10000,0.153
12112828000351013,150000,0.093
12112828000351014,0,0.427
12112828000351014,500,0.301
12112828000351014,1000,0.237
12112828000351014,2000,0.202
12112828000351014,4000,0.18
12112828000351014,10000,0.156
12112828000351014,150000,0.084
12112828000361011,0,0.485
12112828000361011,500,0.396
12112828000361011,1000,0.368
12112828000361011,2000,0.334
12112828000361011,4000,0.305
12112828000361011,10000,0.253
12112828000361011,150000,0.113
12112828000361012,0,0.394
12112828000361012,500,0.336
12112828000361012,1000,0.315
12112828000361012,2000,0.29
12112828000361012,4000,0.265
12112828000361012,10000,0.223
12112828000361012,150000,0.119
12112828000361013,0,0.381
12112828000361013,500,0.285
12112828000361013,1000,0.246
12112828000361013,2000,0.204
12112828000361013,4000,0.181
12112828000361013,10000,0.153
12112828000361013,150000,0.097
12112828000371011,0,0.493
12112828000371011,500,0.4
12112828000371011,1000,0.368
12112828000371011,2000,0.33
12112828000371011,4000,0.297
12112828000371011,10000,0.239
12112828000371011,150000,0.097
12112828000371012,0,0.397
12112828000371012,500,0.338
12112828000371012,1000,0.315
12112828000371012,2000,0.287
12112828000371012,4000,0.26
12112828000371012,10000,0.214
12112828000371012,150000,0.106
12112828000371013,0,0.392
12112828000371013,500,0.317
12112828000371013,1000,0.281
12112828000371013,2000,0.232
12112828000371013,4000,0.194
12112828000371013,10000,0.147
12112828000371013,150000,0.077
12112828000371014,0,0.357
12112828000371014,500,0.29
12112828000371014,1000,0.26
12112828000371014,2000,0.223
12112828000371014,4000,0.197
12112828000371014,10000,0.164
12112828000371014,150000,0.103
12112828000381011,0,0.493
12112828000381011,500,0.4
12112828000381011,1000,0.368
12112828000381011,2000,0.33
12112828000381011,4000,0.297
12112828000381011,10000,0.239
12112828000381011,150000,0.097
12112828000381012,0,0.406
12112828000381012,500,0.343
12112828000381012,1000,0.32
12112828000381012,2000,0.292
12112828000381012,4000,0.264
12112828000381012,10000,0.216
12112828000381012,150000,0.106
12112828000381013,0,0.394
12112828000381013,500,0.312
12112828000381013,1000,0.279
12112828000381013,2000,0.237
12112828000381013,4000,0.203
12112828000381013,10000,0.16
12112828000381013,150000,0.09
12112828000381014,0,0.361
12112828000381014,500,0.292
12112828000381014,1000,0.262
12112828000381014,2000,0.224
12112828000381014,4000,0.198
12112828000381014,10000,0.164
12112828000381014,150000,0.102
12112828000391011,0,0.469
12112828000391011,500,0.361
12112828000391011,1000,0.339
12112828000391011,2000,0.316
12112828000391011,4000,0.3
12112828000391011,10000,0.274
12112828000391011,150000,0.176
12112828000391012,0,0.37
12112828000391012,500,0.31
12112828000391012,1000,0.293
12112828000391012,2000,0.275
12112828000391012,4000,0.26
12112828000391012,10000,0.238
12112828000391012,150000,0.172
12112828000391013,0,0.411
12112828000391013,500,0.277
12112828000391013,1000,0.228
12112828000391013,2000,0.201
12112828000391013,4000,0.182
12112828000391013,10000,0.16
12112828000391013,150000,0.096
12112828000391014,0,0.381
12112828000391014,500,0.292
12112828000391014,1000,0.231
12112828000391014,2000,0.193
12112828000391014,4000,0.169
12112828000391014,10000,0.144
12112828000391014,150000,0.086
12112828000391021,0,0.484
12112828000391021,500,0.348
12112828000391021,1000,0.313
12112828000391021,2000,0.273
12112828000391021,4000,0.249
12112828000391021,10000,0.213
12112828000391021,150000,0.115
12112828000391022,0,0.37
12112828000391022,500,0.263
12112828000391022,1000,0.223
12112828000391022,2000,0.201
